"gamedate","year","season","gametype","team1","r1_before","score1","score2","team2","r2_before","E1","delta"
"2013-04-28",2013,"春","東京六大学","明治",1554.9728186630396,2,2,"早稲田",1682.9355520295164,0.3435124981286731,7.824375093566344
"2013-04-29",2013,"春","東京六大学","早稲田",1675.1111769359502,1,9,"明治",1562.7971937566058,0.6392993720048219,-31.12017250076793
"2013-04-30",2013,"春","東京六大学","明治",1593.9173662573737,5,1,"早稲田",1643.9910044351823,0.43614796437487724,24.105574292401727
"2013-05-04",2013,"春","東京六大学","慶應",1491.3334723723106,11,2,"東大",1125.3504245059994,0.8611494990510584,6.385536778862594
"2013-05-04",2013,"春","東京六大学","法政",1659.7231486558642,10,1,"立教",1485.6845837732697,0.7065052823243458,14.117747615198223
"2013-05-05",2013,"春","東京六大学","東大",1118.9648877271368,0,1,"慶應",1497.7190091511732,0.12980984390813502,4.045937280644757
"2013-05-05",2013,"春","東京六大学","立教",1471.5668361580715,1,2,"法政",1673.8408962710623,0.26346483167037255,-2.6368121074671196
"2013-05-12",2013,"春","東京六大学","東大",1123.0108250077815,0,10,"明治",1618.0229405497755,0.07475802461966355,-3.3720571605649785
"2013-05-12",2013,"春","東京六大学","立教",1468.9300240506043,2,1,"早稲田",1619.8854301427805,0.3158207224364848,23.672534402124253
"2013-05-13",2013,"春","東京六大学","早稲田",1596.2128957406562,1,3,"立教",1492.6025584527285,0.6303902560954996,-23.555446284612223
"2013-05-13",2013,"春","東京六大学","明治",1621.3949977103405,2,0,"東大",1119.6387678472165,0.9286977360750029,-4.398953323912908
"2013-05-18",2013,"春","東京六大学","慶應",1493.6730718705285,5,3,"明治",1616.9960443864275,0.3445654484606245,24.807661056806015
"2013-05-18",2013,"春","東京六大学","法政",1676.4777083785295,9,2,"早稲田",1572.657449456044,0.6302295062190253,17.214453243280165
"2013-05-19",2013,"春","東京六大学","早稲田",1555.442996212764,3,9,"法政",1693.6921616218096,0.32864024722523505,-14.526611530446118
"2013-05-19",2013,"春","東京六大学","明治",1592.1883833296215,4,0,"慶應",1518.4807329273344,0.5954091207246643,16.142516474912373
"2013-05-21",2013,"春","東京六大学","慶應",1502.338216452422,0,2,"明治",1608.3308998045338,0.3639098122213413,-10.231424090904309
"2013-05-25",2013,"春","東京六大学","明治",1618.562323895438,5,9,"法政",1708.2187731522558,0.3844602392545036,-15.13598447387077
"2013-05-25",2013,"春","東京六大学","立教",1516.1580047373407,6,1,"東大",1124.0377211711295,0.8813255938772002,3.1187940322952357
"2013-05-26",2013,"春","東京六大学","東大",1120.9189271388343,0,16,"立教",1519.276798769636,0.11407698638146599,-5.675369381769496
"2013-05-26",2013,"春","東京六大学","法政",1723.3547576261267,5,5,"明治",1603.4263394215673,0.6531082365473011,-7.6554118273650555
"2013-05-27",2013,"春","東京六大学","明治",1611.0817512489323,6,3,"法政",1715.6993457987617,0.36480248293183065,25.96536194167963
"2013-05-28",2013,"春","東京六大学","法政",1689.733983857082,2,3,"明治",1637.047113190612,0.5696827615213522,-17.947708600016103
"2013-06-01",2013,"春","東京六大学","早稲田",1540.9163846823178,8,4,"慶應",1492.1067923615178,0.5635958128928511,17.733181866503035
"2013-06-02",2013,"春","東京六大学","慶應",1474.3736104950149,0,9,"早稲田",1558.6495665488208,0.3908192232893812,-18.98397289588457
"2013-09-14",2013,"秋","東京六大学","東大",1115.2435577570648,0,5,"明治",1654.994821790628,0.06065587581025254,-0.21786751666787696
"2013-09-14",2013,"秋","東京六大学","立教",1524.9521681514054,9,1,"慶應",1455.3896375991303,0.5876659385635347,19.771906972350102
"2013-09-17",2013,"秋","東京六大学","慶應",1435.6177306267803,4,3,"立教",1544.7240751237555,0.36369909415197443,21.27861581634977
"2013-09-17",2013,"秋","東京六大学","明治",1655.212689307296,16,0,"東大",1115.025690240397,0.9404965176910405,2.9466941781441713
"2013-09-18",2013,"秋","東京六大学","立教",1523.4454593074056,2,3,"慶應",1456.89634644313,0.5849859847931164,-18.71286976360431
"2013-09-21",2013,"秋","東京六大学","東大",1112.0789960622528,0,5,"早稲田",1577.6335394447053,0.08711566590419072,-1.5408570213647859
"2013-09-21",2013,"秋","東京六大学","法政",1671.7862752570659,1,3,"立教",1504.7325895438014,0.7020032951233686,-27.136098236005672
"2013-09-22",2013,"秋","東京六大学","早稲田",1579.17439646607,10,2,"東大",1110.5381390408882,0.9153877763806952,3.3858150814920718
"2013-09-22",2013,"秋","東京六大学","立教",1531.868687779807,4,0,"法政",1644.6501770210602,0.35846419036482324,27.989762992904428
"2013-09-28",2013,"秋","東京六大学","早稲田",1582.5602115475622,1,3,"明治",1658.15938348544,0.4023128932376441,-12.15157814171945
"2013-09-28",2013,"秋","東京六大学","法政",1616.6604140281559,3,3,"慶應",1475.6092162067341,0.675126058532022,-8.756302926601101
"2013-09-29",2013,"秋","東京六大学","慶應",1484.3655191333353,1,9,"法政",1607.9041111015547,0.34428804070333996,-16.369605935693833
"2013-09-29",2013,"秋","東京六大学","明治",1670.3109616271595,1,4,"早稲田",1570.4086334058427,0.6284978412343555,-25.630378149988935
"2013-09-30",2013,"秋","東京六大学","早稲田",1596.0390115558316,4,5,"明治",1644.6805834771706,0.43604049487172614,-11.265595267534799
"2013-09-30",2013,"秋","東京六大学","法政",1624.2737170372486,0,8,"慶應",1467.9959131976414,0.6940936323976579,-33.859885520409726
"2013-10-01",2013,"秋","東京六大学","慶應",1501.8557987180511,5,2,"法政",1590.4138315168389,0.38541035309736893,24.934968433402716
"2013-10-06",2013,"秋","東京六大学","慶應",1526.7907671514538,1,0,"東大",1107.152323959396,0.8980981660485028,-5.441337778476646
"2013-10-06",2013,"秋","東京六大学","立教",1559.8584507727114,5,1,"明治",1655.9461787447053,0.3754162829403631,27.142158364127432
"2013-10-07",2013,"秋","東京六大学","明治",1628.8040203805779,5,3,"立教",1587.0006091368389,0.5553899201322936,14.26643747322256
"2013-10-07",2013,"秋","東京六大学","東大",1112.5936617378727,0,5,"慶應",1521.349429372977,0.10605089238140356,-2.4876183452254277
"2013-10-08",2013,"秋","東京六大学","立教",1572.7341716636163,8,3,"明治",1643.0704578538005,0.40710678045020643,26.829734703644924
"2013-10-12",2013,"秋","東京六大学","法政",1565.4788630834362,8,0,"東大",1110.1060433926473,0.9143615830806179,3.4371247464959396
"2013-10-12",2013,"秋","東京六大学","立教",1599.563906367261,1,3,"早稲田",1584.7734162882969,0.5195038551367289,-18.01112623667369
"2013-10-13",2013,"秋","東京六大学","早稲田",1602.7845425249704,2,4,"立教",1581.5527801305875,0.5281153150777561,-18.44169923372505
"2013-10-13",2013,"秋","東京六大学","東大",1106.6689186461513,0,4,"法政",1568.9159878299322,0.08188476666957085,-0.0072108446241316015
"2013-10-14",2013,"秋","東京六大学","立教",1599.9944793643126,0,1,"早稲田",1584.3428432912453,0.5208294079177058,-15.505040919833785
"2013-10-19",2013,"秋","東京六大学","早稲田",1599.8478842110792,1,1,"法政",1568.9231986745563,0.5410751920843245,-2.0537596042162267
"2013-10-19",2013,"秋","東京六大学","明治",1616.2407231501556,5,0,"慶應",1523.8370477182025,0.6221743988451273,16.076353783898885
"2013-10-21",2013,"秋","東京六大学","慶應",1507.7606939343036,2,4,"明治",1632.3170769340545,0.3374326550535734,-8.907566232515915
"2013-10-21",2013,"秋","東京六大学","法政",1570.9769582787726,5,1,"早稲田",1597.7941246068629,0.46420820330858936,22.70256234571612
"2013-10-22",2013,"秋","東京六大学","早稲田",1575.0915622611467,0,3,"法政",1593.6795206244888,0.4750684025577583,-17.958906216159075
"2013-10-27",2013,"秋","東京六大学","法政",1611.6384268406478,2,5,"明治",1641.2246431665703,0.459941400991726,-17.20255613785746
"2013-10-27",2013,"秋","東京六大学","立教",1584.4894384444788,5,2,"東大",1106.6617078015272,0.9257116244479905,-2.0800951341283627
"2013-10-28",2013,"秋","東京六大学","明治",1658.4271993044279,5,3,"法政",1594.4358707027902,0.5862432984934717,12.723768555163655
"2013-10-28",2013,"秋","東京六大学","東大",1108.7418029356556,0,3,"立教",1582.4093433103503,0.07498854843970516,2.0450864897435785
"2013-11-02",2013,"秋","東京六大学","慶應",1498.8531277017878,0,2,"早稲田",1557.1326560449877,0.4219894608686443,-13.135406523269461
"2013-11-03",2013,"秋","東京六大学","早稲田",1570.2680625682572,9,2,"慶應",1485.7177211785183,0.612555017751376,18.09817766666263
"2014-04-12",2014,"春","東京六大学","早稲田",1588.3662402349198,3,0,"法政",1581.7121021476266,0.5081309081011268,18.79894068321482
"2014-04-12",2014,"春","東京六大学","明治",1671.1509678595914,7,0,"東大",1110.7868894253993,0.937078891762933,1.8719839660847781
"2014-04-13",2014,"春","東京六大学","東大",1108.9149054593145,0,10,"明治",1673.0229518256763,0.06046776496313145,-2.657544177738373
"2014-04-13",2014,"春","東京六大学","法政",1562.9131614644118,5,9,"早稲田",1607.1651809181346,0.4456860976453344,-18.19727739341231
"2014-04-19",2014,"春","東京六大学","慶應",1467.6195435118557,7,0,"東大",1106.257361281576,0.85154770647383915,6.148543230539472
"2014-04-19",2014,"春","東京六大学","立教",1580.3642568206067,1,3,"法政",1544.7158840709994,0.5436882409729503,-19.22034552848476
"2014-04-20",2014,"春","東京六大学","東大",1100.1088180510367,2,13,"慶應",1473.768086742395,0.139172422074091,-6.718926938422048
"2014-04-20",2014,"春","東京六大学","法政",1563.9362295994842,4,3,"立教",1561.1439112921219,0.5034585883786705,14.290641105014966
"2014-04-26",2014,"春","東京六大学","慶應",1480.4870136808172,4,3,"明治",1675.6804960034146,0.2729658278022013,25.81527913383843
"2014-04-26",2014,"春","東京六大学","立教",1546.853270187107,3,5,"早稲田",1625.362458311547,0.4038783848331175,-12.22985272149312
"2014-04-27",2014,"春","東京六大学","早稲田",1637.5923110330402,1,3,"立教",1534.6234174656138,0.6258756978141293,-23.329718370543713
"2014-04-27",2014,"春","東京六大学","明治",1649.8652168695762,5,5,"慶應",1506.3022928146556,0.6738540247095349,-8.692701235476747
"2014-04-28",2014,"春","東京六大学","慶應",1514.9949940501324,5,3,"明治",1641.1725156340995,0.3447607691622692,24.79789502172378
"2014-04-28",2014,"春","東京六大学","立教",1557.9531358361576,3,4,"早稲田",1614.2625926624964,0.4296044798521339,-10.943794516555187
"2014-05-03",2014,"春","東京六大学","早稲田",1625.2063871790517,11,0,"東大",1093.3898911126146,0.9333814052265036,3.0912355733923205
"2014-05-03",2014,"春","東京六大学","明治",1616.3746206123756,1,2,"法政",1578.226870704499,0.5484517318250616,-16.886157115201573
"2014-05-04",2014,"春","東京六大学","東大",1090.2986555392222,0,14,"早稲田",1628.297622752444,0.0635072198457401,-3.1084739693302343
"2014-05-04",2014,"春","東京六大学","法政",1595.1130278197006,3,5,"明治",1599.488463497174,0.4943895133748347,-16.75540914857898
"2014-05-05",2014,"春","東京六大学","明治",1616.243872645753,4,3,"法政",1578.3576186711216,0.5487257952957361,12.027280759161691
"2014-05-10",2014,"春","東京六大学","法政",1566.33033791196,2,3,"慶應",1539.7928890718563,0.5338878337486238,-16.157962211379683
"2014-05-10",2014,"春","東京六大学","立教",1547.0093413196023,7,0,"東大",1087.190181569892,0.9086896975427043,3.291443677096212
"2014-05-11",2014,"春","東京六大学","慶應",1555.950851283236,5,0,"法政",1550.1723757005802,0.5074361277501866,21.813267338645915
"2014-05-11",2014,"春","東京六大学","東大",1083.898737892796,2,14,"立教",1550.3007849966984,0.08724117092852328,-4.205274454125003
"2014-05-17",2014,"春","東京六大学","慶應",1577.764118621882,2,3,"立教",1554.5060594508234,0.5298555943911838,-15.956350243507684
"2014-05-17",2014,"春","東京六大学","早稲田",1631.4060967217742,2,0,"明治",1628.2711534049147,0.5040701326243272,16.83242684862088
"2014-05-18",2014,"春","東京六大学","明治",1611.4387265562939,8,1,"早稲田",1648.238523570395,0.45210376709124234,26.120740199669314
"2014-05-18",2014,"春","東京六大学","立教",1570.462409694331,4,6,"慶應",1561.8077683783745,0.5111881897489591,-17.595342967285198
"2014-05-19",2014,"春","東京六大学","慶應",1579.4031113456597,0,1,"立教",1552.8670667270458,0.5344523877590931,-16.18618991190315
"2014-05-19",2014,"春","東京六大学","早稲田",1622.1177833707256,8,3,"明治",1637.5594667559633,0.47974509008886085,23.197819221712205
"2014-05-24",2014,"春","東京六大学","明治",1614.361647534251,7,1,"立教",1569.0532566389488,0.5593798475692842,20.12560679072016
"2014-05-24",2014,"春","東京六大学","東大",1079.693463438671,0,6,"法政",1528.3591083619344,0.09190109715851806,-2.6896540271102674
"2014-05-25",2014,"春","東京六大学","法政",1531.0487623890447,9,3,"東大",1077.0038094115607,0.9115622842933483,2.516484954516951
"2014-05-25",2014,"春","東京六大学","立教",1548.9276498482286,7,0,"明治",1634.4872543249712,0.3886862585426645,29.291615627098206
"2014-05-26",2014,"春","東京六大学","明治",1605.195638697873,4,0,"立教",1578.219265475327,0.5357970830011707,19.123118361087055
"2014-05-31",2014,"春","東京六大学","慶應",1563.2169214337566,2,1,"早稲田",1645.315602592438,0.39410580808843304,19.75828011952684
"2014-06-01",2014,"春","東京六大学","早稲田",1625.557322472911,6,8,"慶應",1582.9752015532836,0.555819834436881,-19.826925201681295
"2014-09-13",2014,"秋","東京六大学","東大",1074.4873244570438,0,7,"慶應",1602.8021267549648,0.06652487210417195,-2.052172159440028
"2014-09-13",2014,"秋","東京六大学","法政",1533.5652473435616,0,7,"早稲田",1605.7303972712298,0.40918214554389665,-19.185035831426262
"2014-09-14",2014,"秋","東京六大学","慶應",1604.8542989144048,10,4,"東大",1072.4351522976037,0.9359199362677914,1.2986023557947979
"2014-09-14",2014,"秋","東京六大学","早稲田",1624.9154331026562,7,6,"法政",1514.3802115121352,0.6379149618563532,7.567822431130833
"2014-09-20",2014,"秋","東京六大学","明治",1624.31875705896,6,3,"東大",1071.1365499418089,0.9434777149083241,-2.968399657145043
"2014-09-20",2014,"秋","東京六大学","法政",1506.8123890810043,0,1,"立教",1559.0961471142398,0.433361837520188,-11.131662399957891
"2014-09-21",2014,"秋","東京六大学","東大",1074.104949598954,0,4,"明治",1621.350357401815,0.05716822515770122,1.22861623096935
"2014-09-21",2014,"秋","東京六大学","立教",1570.2278095141976,3,1,"法政",1495.6807266810465,0.5950016498213274,12.28585098877087
"2014-09-27",2014,"秋","東京六大学","慶應",1606.1529012701997,1,4,"立教",1582.5136605029684,0.530567293990183,-20.733850787780312
"2014-09-27",2014,"秋","東京六大学","早稲田",1632.483255533787,3,8,"明治",1620.1217411708458,0.5161225114804733,-22.991199300178913
"2014-09-28",2014,"秋","東京六大学","明治",1643.1129404710248,7,0,"早稲田",1609.492056233608,0.5439839417672763,21.526731465867616
"2014-09-28",2014,"秋","東京六大学","立教",1603.2475112907487,6,3,"慶應",1585.4190504824194,0.5231967891205412,18.0456466322441
"2014-10-04",2014,"秋","東京六大学","早稲田",1587.9653247677404,11,5,"東大",1075.3335658299231,0.9329012037485478,1.449538981756976
"2014-10-04",2014,"秋","東京六大学","法政",1483.3948756922757,2,4,"慶應",1567.3734038501752,0.3921635993612581,-11.64411344790015
"2014-10-07",2014,"秋","東京六大学","慶應",1579.0175172980753,4,0,"法政",1471.7507622443757,0.6370824950728128,14.05884775750495
"2014-10-07",2014,"秋","東京六大学","東大",1073.884026848166,1,8,"早稲田",1589.4148637494975,0.06518292962874758,-1.9850750356688096
"2014-10-11",2014,"秋","東京六大学","明治",1664.6396719368925,5,1,"法政",1457.6919144868707,0.7491801213204641,8.453966445122385
"2014-10-11",2014,"秋","東京六大学","東大",1071.8989518124972,2,4,"立教",1621.2931579229928,0.05505282025754296,5.211425507285607
"2014-10-12",2014,"秋","東京六大学","法政",1449.2379480417483,6,1,"明治",1673.093638382015,0.23341095180212557,35.51452613604897
"2014-10-12",2014,"秋","東京六大学","立教",1616.0817324157072,6,3,"東大",1077.1103773197829,0.9429378886482344,-2.941408344140556
"2014-10-14",2014,"秋","東京六大学","明治",1637.579112245966,3,2,"法政",1484.7524741777972,0.6932630346900507,4.80041878944596
"2014-10-18",2014,"秋","東京六大学","慶應",1593.0763650555803,3,4,"明治",1642.379531035412,0.4346080023890993,-11.193970643403457
"2014-10-18",2014,"秋","東京六大学","早稲田",1591.3999387851663,3,5,"立教",1613.1403240715665,0.47130336845032006,-15.601101902353248
"2014-10-19",2014,"秋","東京六大学","明治",1653.5735016788153,1,3,"慶應",1581.8823944121768,0.5948700874649042,-21.779437853082456
"2014-10-19",2014,"秋","東京六大学","立教",1628.7414259739198,1,8,"早稲田",1575.798836882813,0.5698267038016125,-27.217263744312053
"2014-10-20",2014,"秋","東京六大学","慶應",1603.6618322652594,4,2,"明治",1631.7940638257328,0.46223787381455206,18.924039789109635
"2014-10-20",2014,"秋","東京六大学","早稲田",1603.016100627125,2,1,"立教",1601.5241622296078,0.501989449631953,14.364098042350843
"2014-10-25",2014,"秋","東京六大学","法政",1479.9520553883513,19,2,"東大",1080.0517856639235,0.8909488610684333,5.433979506136122
"2014-10-25",2014,"秋","東京六大学","立教",1587.160064187257,3,1,"明治",1612.8700240366231,0.4653445939286887,18.768703783402803
"2014-10-26",2014,"秋","東京六大学","明治",1594.1013202532204,2,2,"立教",1605.9287679706597,0.48398035772416687,0.8009821137916567
"2014-10-26",2014,"秋","東京六大学","東大",1074.6178061577873,0,5,"法政",1485.3860348944875,0.10263269642055622,-2.3167085471830613
"2014-10-27",2014,"秋","東京六大学","立教",1605.127785856868,1,4,"明治",1594.902302367012,0.5138977730076125,-19.900374738651788
"2014-10-28",2014,"秋","東京六大学","明治",1614.8026771056639,8,2,"立教",1585.2274111182162,0.5402482157182127,21.08218838327373
"2014-11-02",2014,"秋","東京六大学","慶應",1622.585872054369,3,4,"早稲田",1617.380198669476,0.5069695084291748,-14.812045945407231
"2014-11-03",2014,"秋","東京六大学","早稲田",1632.192244614883,4,5,"慶應",1607.7738261089619,0.5327777657624971,-16.10245881207335
"2014-11-04",2014,"秋","東京六大学","慶應",1623.8762849210352,0,9,"早稲田",1616.0897858028097,0.51050522929578,-24.968273196204514
"2015-04-11",2015,"春","東京六大学","東大",1072.3010976106043,0,2,"明治",1635.8848654889375,0.06216662203933395,4.855735418196057
"2015-04-11",2015,"春","東京六大学","法政",1487.7027434416705,1,0,"慶應",1598.9080117248307,0.3683843890481091,21.044351071543037
"2015-04-12",2015,"春","東京六大学","慶應",1577.8636606532875,3,4,"法政",1508.7470945132136,0.5837075201933462,-18.648946533615803
"2015-04-12",2015,"春","東京六大学","明治",1631.0291300707415,7,0,"東大",1077.1568330288003,0.936492161884985,1.901320459982181
"2015-04-18",2015,"春","東京六大学","東大",1075.2555125688182,2,5,"早稲田",1641.0580589990143,0.06172740460952999,2.7081436812523374
"2015-04-18",2015,"春","東京六大学","立教",1564.1452227349425,8,1,"法政",1527.3960410468294,0.544927155099132,21.47957079927483
"2015-04-19",2015,"春","東京六大学","早稲田",1638.349915317762,9,0,"東大",1077.9636562500705,0.9381752958219751,2.534246940316759
"2015-04-19",2015,"春","東京六大学","法政",1505.9164702475546,3,0,"立教",1585.6247935342174,0.4027433192475286,24.068320125894733
"2015-04-21",2015,"春","東京六大学","立教",1561.5564734083225,3,7,"法政",1529.9847903734494,0.5392449030104637,-22.875217661668774
"2015-04-25",2015,"春","東京六大学","早稲田",1640.8841622580787,3,2,"立教",1538.6812557466537,0.6246617111094169,8.230484968477647
"2015-04-25",2015,"春","東京六大学","明治",1632.9304505307236,5,8,"慶應",1559.2147141196717,0.5912846005980847,-23.7697161181754
"2015-04-26",2015,"春","東京六大学","慶應",1582.9844302378472,0,7,"明治",1609.1607344125482,0.4670277687647391,-22.077316992468386
"2015-04-26",2015,"春","東京六大学","立教",1530.450770778176,6,6,"早稲田",1649.1146472265564,0.355293905952559,7.2353047023720505
"2015-04-27",2015,"春","東京六大学","早稲田",1641.8793425241843,9,0,"立教",1537.6860754805482,0.6287653784192795,18.00474281045154
"2015-04-27",2015,"春","東京六大学","明治",1631.2380514050167,1,2,"慶應",1560.9071132453787,0.5883941998081326,-18.88328051435512
"2015-05-02",2015,"春","東京六大学","明治",1612.3547708906615,5,6,"法政",1552.8600080351182,0.5751433227304953,-18.220736660473257
"2015-05-02",2015,"春","東京六大学","東大",1075.4294093097537,0,8,"慶應",1579.790393759734,0.07608446406805855,-2.959427103929761
"2015-05-03",2015,"春","東京六大学","慶應",1582.7498208636637,9,2,"東大",1072.469982205824,0.9272872236014593,2.3615673741584633
"2015-05-03",2015,"春","東京六大学","法政",1571.0807446955914,10,8,"明治",1594.1340342301883,0.47050439439448005,18.510713760113237
"2015-05-09",2015,"春","東京六大学","早稲田",1659.8840853346358,8,2,"法政",1589.5914584557047,0.5882882716265903,18.680185587854854
"2015-05-09",2015,"春","東京六大学","立教",1519.6813326700967,5,4,"東大",1070.1084148316654,0.9052396114370352,-5.7984100479032685
"2015-05-10",2015,"春","東京六大学","東大",1075.9068248795686,0,4,"立教",1513.8829226221935,0.09846830743404374,-0.8363878828477757
"2015-05-10",2015,"春","東京六大学","法政",1570.91127286785,2,9,"早稲田",1678.5642709224906,0.3658170535926383,-17.01678123386334
"2015-05-16",2015,"春","東京六大学","明治",1575.623320470075,2,1,"早稲田",1695.581052156354,0.34961063323766756,21.983038862065115
"2015-05-16",2015,"春","東京六大学","立教",1514.7193105050412,5,6,"慶應",1585.1113882378222,0.41020019369136745,-9.973580208516864
"2015-05-17",2015,"春","東京六大学","慶應",1595.0849684463392,2,1,"立教",1504.7457302965245,0.6150940510304804,8.708867972424471
"2015-05-17",2015,"春","東京六大学","早稲田",1673.5980132942889,5,1,"明治",1597.60635933214,0.5976028217044824,16.03283142592147
"2015-05-18",2015,"春","東京六大学","明治",1581.5735279062187,1,2,"早稲田",1689.6308447202102,0.3622926491676662,-7.578202982331801
"2015-05-23",2015,"春","東京六大学","明治",1573.995324923887,5,3,"立教",1496.0368623241,0.6012956046194984,11.97115324886232
"2015-05-23",2015,"春","東京六大学","東大",1075.070436996721,6,4,"法政",1553.8944916339865,0.08081591470241034,37.99513774471672
"2015-05-24",2015,"春","東京六大学","法政",1515.8993538892698,6,2,"東大",1113.0655747414376,0.8868544960082559,1.5702477107327917
"2015-05-24",2015,"春","東京六大学","立教",1484.0657090752377,1,2,"明治",1585.9664781727492,0.3682722787620668,-7.877184462051832
"2015-05-25",2015,"春","東京六大学","東大",1111.4953270307049,0,6,"法政",1517.4696016000025,0.11025338057104911,-3.6072681977368197
"2015-05-30",2015,"春","東京六大学","慶應",1603.7938364187637,0,4,"早稲田",1697.209047702542,0.38072221434497616,-14.949083228394397
"2015-05-31",2015,"春","東京六大学","早稲田",1712.1581309309363,7,2,"慶應",1588.8447531903694,0.6560317017314664,14.383488639581927
"2015-09-12",2015,"秋","東京六大学","東大",1107.888058832968,2,4,"早稲田",1726.5416195705182,0.043350714613514016,5.796530789487054
"2015-09-12",2015,"秋","東京六大学","立教",1476.1885246131858,5,7,"慶應",1574.4612645507875,0.3774840377191818,-10.910135365796336
"2015-09-13",2015,"秋","東京六大学","慶應",1585.3713999165839,4,5,"立教",1465.2783892473894,0.6491467522810571,-21.920908138001348
"2015-09-13",2015,"秋","東京六大学","早稲田",1720.7450887810312,4,2,"東大",1113.684589622455,0.9551424189854154,-5.721187469433531
"2015-09-14",2015,"秋","東京六大学","立教",1487.1992973853908,2,4,"慶應",1563.4504917785825,0.4029734257961001,-12.184604769642252
"2015-09-19",2015,"秋","東京六大学","法政",1521.0768697977394,2,5,"東大",1119.4057770918885,0.8827695912434141,-38.343965650441866
"2015-09-19",2015,"秋","東京六大学","立教",1475.0146926157486,4,2,"明治",1593.8436626348011,0.350557228028059,24.50807207843429
"2015-09-20",2015,"秋","東京六大学","明治",1569.335590556367,4,1,"立教",1499.5227646941828,0.5900748683639557,14.701742670073376
"2015-09-20",2015,"秋","東京六大学","東大",1157.7497427423302,4,6,"法政",1482.7329041472976,0.16177822965591765,-0.12484496263312772
"2015-09-21",2015,"秋","東京六大学","法政",1482.8577491099309,10,1,"東大",1157.624897779697,0.8398971023418079,7.448156614325119
"2015-09-21",2015,"秋","東京六大学","立教",1484.8210220241094,3,5,"明治",1584.0373332264403,0.37274720677350376,-10.673293818512434
"2015-09-26",2015,"秋","東京六大学","慶應",1575.6350965482247,9,3,"法政",1490.305905724256,0.6083791333765821,17.67564250035526
"2015-09-26",2015,"秋","東京六大学","明治",1594.7106270449526,6,4,"早稲田",1715.0239013115977,0.3483212132832882,24.61987281567283
"2015-09-27",2015,"秋","東京六大学","早稲田",1690.4040284959249,2,3,"明治",1619.3304998606254,0.5919563948221879,-19.061390265057888
"2015-09-27",2015,"秋","東京六大学","法政",1472.6302632239008,4,1,"慶應",1593.31073904858,0.34827347617558946,26.79181227949169
"2015-09-28",2015,"秋","東京六大学","慶應",1566.5189267690882,8,5,"法政",1499.4220755033925,0.586699241833631,14.870523996589613
"2015-10-03",2015,"秋","東京六大学","慶應",1581.3894507656778,5,1,"東大",1150.1767411653718,0.9030183563419224,0.7620546940494688
"2015-10-03",2015,"秋","東京六大学","早稲田",1671.342638230867,4,2,"立教",1474.147728205597,0.7379816709060677,5.1368499345338545
"2015-10-04",2015,"秋","東京六大学","東大",1149.4146864713223,3,9,"慶應",1582.1515054597273,0.09518373027243328,-2.8537856828060284
"2015-10-04",2015,"秋","東京六大学","立教",1469.0108782710633,2,3,"早稲田",1676.4794881654007,0.25069712849483683,-1.9984269486903337
"2015-10-10",2015,"秋","東京六大学","東大",1146.5609007885162,1,2,"明治",1638.3918901256834,0.07079171035499746,6.9968439583016355
"2015-10-10",2015,"秋","東京六大学","立教",1467.012451322373,1,9,"法政",1484.551551506803,0.47682241925652635,-22.996324863353152
"2015-10-12",2015,"秋","東京六大学","明治",1631.3950461673817,2,0,"東大",1153.557744746818,0.925133316532348,-4.220732346780159
"2015-10-12",2015,"秋","東京六大学","法政",1507.5478763701562,0,3,"立教",1444.0161264590197,0.5836124272867361,-23.38610745260797
"2015-10-13",2015,"秋","東京六大学","立教",1467.4022339116277,6,2,"法政",1484.1617689175482,0.47765115108706324,22.030414956792427
"2015-10-17",2015,"秋","東京六大学","慶應",1585.0052911425335,5,3,"明治",1627.1743138206016,0.44405841470063867,19.833012744805306
"2015-10-17",2015,"秋","東京六大学","法政",1462.1313539607559,6,8,"早稲田",1678.477915114091,0.2412601617752919,-4.098941568601839
"2015-10-18",2015,"秋","東京六大学","早稲田",1682.5768566826928,6,4,"法政",1458.0324123921541,0.7675686394936556,3.657501505154459
"2015-10-18",2015,"秋","東京六大学","明治",1607.3413010757963,3,1,"慶應",1604.8383038873387,0.5033485847362366,16.868504243025413
"2015-10-19",2015,"秋","東京六大学","慶應",1587.9697996443133,3,4,"明治",1624.2098053188217,0.45147382147423243,-12.037261597660114
"2015-10-24",2015,"秋","東京六大学","東大",1157.778477093598,0,5,"立教",1489.43264886842,0.14671268398006695,-4.5207079251585975
"2015-10-24",2015,"秋","東京六大学","法政",1454.3749108869997,1,4,"明治",1636.2470669164818,0.2727954212177911,-7.845257149160719
"2015-10-25",2015,"秋","東京六大学","明治",1644.0923240656425,2,8,"法政",1446.529653737839,0.7443998982675759,-35.31459408256316
"2015-10-25",2015,"秋","東京六大学","立教",1493.9533567935787,6,3,"東大",1153.2577691684394,0.8601652864586871,1.197221765336809
"2015-10-26",2015,"秋","東京六大学","法政",1481.8442478204022,2,1,"明治",1608.7777299830793,0.33421476024542274,22.752832511677358
"2015-10-31",2015,"秋","東京六大学","早稲田",1686.2343581878472,2,1,"慶應",1575.9325380466532,0.6432840478874945,7.299368129573769
"2015-11-01",2015,"秋","東京六大学","慶應",1568.6331699170794,0,2,"早稲田",1693.533726317421,0.3384029220548372,-8.956079582579104
"2016-04-09",2016,"春","東京六大学","東大",1152.0605474031026,0,1,"早稲田",1702.4898059000002,0.0680154112151364,7.135658915294687
