"date","team","rating","display_rating"
"2001-10-30","早稲田",1574.7824075664544,55.3
"2002-04-13","早稲田",1583.1809770598875,55.7
"2002-04-14","早稲田",1599.1973273101414,56.5
"2002-04-20","早稲田",1599.1973273101414,56.6
"2002-04-22","早稲田",1599.1973273101414,56.4
"2002-04-23","早稲田",1599.1973273101414,56.4
"2002-04-27","早稲田",1600.75745815005,56.5
"2002-04-28","早稲田",1621.339993157207,57.7
"2002-04-29","早稲田",1605.6676057230102,56.7
"2002-04-30","早稲田",1587.2357441778395,55.5
"2002-05-04","早稲田",1589.6878563779946,55.7
"2002-05-05","早稲田",1596.0032574577529,55.9
"2002-05-06","早稲田",1596.0032574577529,56
"2002-05-08","早稲田",1596.0032574577529,56
"2002-05-11","早稲田",1596.0032574577529,56.2
"2002-05-12","早稲田",1596.0032574577529,56.2
"2002-05-18","早稲田",1613.1359509688423,57.4
"2002-05-19","早稲田",1628.0396197356245,58.3
"2002-05-25","早稲田",1628.0396197356245,58.2
"2002-05-26","早稲田",1628.0396197356245,58.1
"2002-06-01","早稲田",1641.9414979533888,58.8
"2002-06-02","早稲田",1651.9366968098846,59.4
"2002-09-14","早稲田",1656.2793812790997,59.5
"2002-09-15","早稲田",1659.1402488490942,59.5
"2002-09-21","早稲田",1659.1402488490942,60.3
"2002-09-22","早稲田",1659.1402488490942,60.1
"2002-09-23","早稲田",1659.1402488490942,60.8
"2002-09-29","早稲田",1637.8648731596688,59.5
"2002-09-30","早稲田",1655.837843220273,60.6
"2002-10-02","早稲田",1634.8937508526606,59.3
"2002-10-05","早稲田",1655.704883088783,60.3
"2002-10-06","早稲田",1671.0197077024548,61.1
"2002-10-12","早稲田",1671.0197077024548,60.9
"2002-10-13","早稲田",1671.0197077024548,60.8
"2002-10-14","早稲田",1671.0197077024548,60.8
"2002-10-19","早稲田",1679.2363778251852,61.1
"2002-10-20","早稲田",1683.8999340610906,61.2
"2002-10-27","早稲田",1683.8999340610906,61.3
"2002-10-28","早稲田",1683.8999340610906,61.2
"2002-11-02","早稲田",1687.3625847716696,61.4
"2002-11-03","早稲田",1697.1471325119637,61.8
"2003-04-12","早稲田",1701.0514351131415,62
"2003-04-13","早稲田",1705.0818979499888,62.2
"2003-04-19","早稲田",1705.0818979499888,62.1
"2003-04-20","早稲田",1705.0818979499888,61.8
"2003-04-21","早稲田",1705.0818979499888,61.9
"2003-04-26","早稲田",1715.0824933589672,62.4
"2003-04-27","早稲田",1723.9599431548265,62.7
"2003-04-28","早稲田",1723.9599431548265,62.6
"2003-05-03","早稲田",1737.693927218534,63.2
"2003-05-04","早稲田",1749.2727634562523,63.5
"2003-05-10","早稲田",1749.2727634562523,63.4
"2003-05-11","早稲田",1749.2727634562523,63.1
"2003-05-17","早稲田",1762.4013236616538,63.7
"2003-05-18","早稲田",1730.0892043248568,62.3
"2003-05-20","早稲田",1736.6338923907829,62.6
"2003-05-24","早稲田",1736.6338923907829,62.3
"2003-05-25","早稲田",1736.6338923907829,62.1
"2003-06-01","早稲田",1743.4095161520597,62.4
"2003-06-02","早稲田",1754.905821263208,62.8
"2003-09-13","早稲田",1753.1878087679615,62.7
"2003-09-14","早稲田",1755.5014919005628,62.6
"2003-09-20","早稲田",1755.5014919005628,62.8
"2003-09-22","早稲田",1755.5014919005628,62.9
"2003-09-23","早稲田",1755.5014919005628,62.8
"2003-09-27","早稲田",1760.9619055881337,62.9
"2003-09-28","早稲田",1761.1323925171544,63
"2003-09-29","早稲田",1761.1323925171544,62.9
"2003-10-04","早稲田",1760.4594591501482,63
"2003-10-05","早稲田",1767.1764323522518,63.9
"2003-10-06","早稲田",1767.1764323522518,63.7
"2003-10-11","早稲田",1767.1764323522518,63.5
"2003-10-12","早稲田",1767.1764323522518,63.2
"2003-10-18","早稲田",1776.3318068393974,63.6
"2003-10-19","早稲田",1791.7857222961115,64.2
"2003-10-20","早稲田",1791.7857222961115,64.2
"2003-10-25","早稲田",1791.7857222961115,64
"2003-10-26","早稲田",1791.7857222961115,63.7
"2003-11-01","早稲田",1799.1459367562222,63.9
"2003-11-02","早稲田",1797.250006788306,63.9
"2004-04-10","早稲田",1789.0861895974078,63.9
"2004-04-11","早稲田",1752.1091014246258,63.5
"2004-04-12","早稲田",1751.415015326802,63.3
"2004-04-17","早稲田",1751.415015326802,63.3
"2004-04-18","早稲田",1751.415015326802,63.1
"2004-04-24","早稲田",1756.0506085682293,63.5
"2004-04-25","早稲田",1758.5647504938593,63.4
"2004-04-26","早稲田",1758.5647504938593,63.3
"2004-05-01","早稲田",1742.1115012101575,62.6
"2004-05-02","早稲田",1703.0786818550769,61
"2004-05-03","早稲田",1714.8660101977594,61.5
"2004-05-04","早稲田",1682.531865623877,60.1
"2004-05-08","早稲田",1682.531865623877,60.2
"2004-05-11","早稲田",1682.531865623877,60.6
"2004-05-12","早稲田",1682.531865623877,60.2
"2004-05-15","早稲田",1703.0577774359099,61.2
"2004-05-16","早稲田",1684.3152954877985,60.4
"2004-05-17","早稲田",1667.9423821655841,59.6
"2004-05-22","早稲田",1667.9423821655841,60.1
"2004-05-23","早稲田",1667.9423821655841,60.6
"2004-05-24","早稲田",1667.9423821655841,60.2
"2004-05-29","早稲田",1634.7033735679431,58.5
"2004-05-30","早稲田",1603.6235727209182,56.7
"2004-09-11","早稲田",1578.7104106424467,56
"2004-09-12","早稲田",1592.9627008722593,56.8
"2004-09-13","早稲田",1564.0603566769696,54.9
"2004-09-18","早稲田",1564.0603566769696,54.8
"2004-09-19","早稲田",1564.0603566769696,54.6
"2004-09-20","早稲田",1564.0603566769696,54.6
"2004-09-25","早稲田",1591.4294609485096,56.6
"2004-09-26","早稲田",1606.0040850358682,57.8
"2004-09-28","早稲田",1606.0040850358682,57.7
"2004-10-02","早稲田",1604.2641271184077,57.7
"2004-10-06","早稲田",1609.6857990967449,57.8
"2004-10-10","早稲田",1609.6857990967449,58.5
"2004-10-11","早稲田",1609.6857990967449,58.2
"2004-10-12","早稲田",1609.6857990967449,58.2
"2004-10-16","早稲田",1615.5968398101872,58.6
"2004-10-17","早稲田",1625.52642942022,59.1
"2004-10-18","早稲田",1625.52642942022,59
"2004-10-23","早稲田",1625.52642942022,58.7
"2004-10-24","早稲田",1625.52642942022,58.4
"2004-10-27","早稲田",1625.52642942022,58.8
"2004-10-31","早稲田",1607.7785644605958,57.6
"2004-11-01","早稲田",1583.756789065144,55.9
"2005-04-09","早稲田",1600.4151561173476,56.9
"2005-04-10","早稲田",1574.4189610767803,55.4
"2005-04-12","早稲田",1585.3535599453019,56.1
"2005-04-16","早稲田",1585.3535599453019,55.9
"2005-04-17","早稲田",1585.3535599453019,56.8
"2005-04-18","早稲田",1585.3535599453019,56.6
"2005-04-19","早稲田",1585.3535599453019,56.6
"2005-04-23","早稲田",1597.5411766871164,57.4
"2005-04-24","早稲田",1593.7465974649451,57.4
"2005-04-25","早稲田",1569.4799684942573,55.4
"2005-04-26","早稲田",1583.6247298833052,56.5
"2005-04-30","早稲田",1591.4862366064167,56.8
"2005-05-01","早稲田",1590.893102274333,56.7
"2005-05-07","早稲田",1590.893102274333,56.8
"2005-05-08","早稲田",1590.893102274333,56.6
"2005-05-14","早稲田",1571.1408820884703,55.4
"2005-05-15","早稲田",1592.4819649975097,56.8
"2005-05-16","早稲田",1607.8514314671954,57.7
"2005-05-21","早稲田",1607.8514314671954,57.6
"2005-05-22","早稲田",1607.8514314671954,57.5
"2005-05-23","早稲田",1607.8514314671954,57.4
"2005-05-28","早稲田",1626.6132034533243,58.7
"2005-05-29","早稲田",1608.8448429627567,57.5
"2005-05-31","早稲田",1629.6625216753127,58.9
"2005-09-10","早稲田",1595.9933344432188,57.9
"2005-09-11","早稲田",1595.9933344432188,58
"2005-09-12","早稲田",1600.8962184573456,58.3
"2005-09-13","早稲田",1608.219999045858,58.6
"2005-09-17","早稲田",1608.219999045858,58.4
"2005-09-18","早稲田",1608.219999045858,58.2
"2005-09-19","早稲田",1608.219999045858,58.2
"2005-09-25","早稲田",1623.6038767644143,59.2
"2005-09-26","早稲田",1598.6075128193381,57.5
"2005-09-27","早稲田",1573.8143120451452,55.6
"2005-10-01","早稲田",1591.3311229864594,56.8
"2005-10-02","早稲田",1567.3967346563131,55
"2005-10-03","早稲田",1580.5598802749346,55.9
"2005-10-08","早稲田",1580.5598802749346,55.8
"2005-10-11","早稲田",1580.5598802749346,55.7
"2005-10-12","早稲田",1580.5598802749346,55.7
"2005-10-15","早稲田",1593.977686584171,56.6
"2005-10-16","早稲田",1603.059548320061,57.1
"2005-10-22","早稲田",1603.059548320061,57.1
"2005-10-23","早稲田",1603.059548320061,56.9
"2005-10-29","早稲田",1619.0840563875242,57.9
"2005-10-30","早稲田",1632.9926003850162,58.8
"2006-04-08","早稲田",1632.9926003850162,58.7
"2006-04-09","早稲田",1632.9926003850162,58.4
"2006-04-15","早稲田",1638.4142043877014,58.6
"2006-04-16","早稲田",1643.8075418725068,58.8
"2006-04-17","早稲田",1643.8075418725068,58.7
"2006-04-22","早稲田",1618.2252035968852,57.3
"2006-04-23","早稲田",1635.6895757380676,58.3
"2006-04-24","早稲田",1607.044947802616,56.6
"2006-04-29","早稲田",1607.044947802616,56.3
"2006-04-30","早稲田",1607.044947802616,56.1
"2006-05-06","早稲田",1610.2982080711467,56.2
"2006-05-08","早稲田",1617.9024186508193,56.5
"2006-05-14","早稲田",1646.9886626277244,58.2
"2006-05-15","早稲田",1630.8994925702978,57.3
"2006-05-16","早稲田",1653.1435951910387,58.5
"2006-05-20","早稲田",1653.1435951910387,58.3
"2006-05-21","早稲田",1653.1435951910387,58.1
"2006-05-28","早稲田",1666.833521104895,58.8
"2006-05-29","早稲田",1645.144350050582,57.7
"2006-05-30","早稲田",1663.6835941880718,58.7
"2006-09-09","早稲田",1663.6835941880718,58.6
"2006-09-10","早稲田",1663.6835941880718,58.5
"2006-09-16","早稲田",1667.113737413834,58.7
"2006-09-17","早稲田",1669.3381192943002,58.8
"2006-09-23","早稲田",1633.924184133816,57.3
"2006-09-24","早稲田",1639.829593423241,57.5
"2006-09-25","早稲田",1647.5887238076984,57.8
"2006-09-30","早稲田",1647.5887238076984,57.8
"2006-10-01","早稲田",1647.5887238076984,58
"2006-10-02","早稲田",1647.5887238076984,58
"2006-10-07","早稲田",1655.7142897326387,58.2
"2006-10-08","早稲田",1662.9463806840472,58.5
"2006-10-14","早稲田",1681.569658588955,59.5
"2006-10-15","早稲田",1700.6889466094283,60.5
"2006-10-21","早稲田",1700.6889466094283,60.4
"2006-10-22","早稲田",1700.6889466094283,60.4
"2006-10-28","早稲田",1670.109002435237,59
"2006-10-29","早稲田",1681.149533489154,59.5
"2006-10-30","早稲田",1659.284011789592,58.5
"2007-04-14","早稲田",1662.2235396772062,58.5
"2007-04-15","早稲田",1665.4667532998092,58.4
"2007-04-21","早稲田",1665.4667532998092,58.3
"2007-04-22","早稲田",1665.4667532998092,58.2
"2007-04-28","早稲田",1679.9409045799193,58.9
"2007-04-29","早稲田",1698.2148440292985,59.7
"2007-04-30","早稲田",1698.2148440292985,59.7
"2007-05-05","早稲田",1700.0400784531564,59.7
"2007-05-07","早稲田",1699.070452500573,59.5
"2007-05-12","早稲田",1699.070452500573,59.4
"2007-05-13","早稲田",1699.070452500573,59.7
"2007-05-14","早稲田",1699.070452500573,59.7
"2007-05-19","早稲田",1712.3156715068865,60.2
"2007-05-20","早稲田",1729.0403946281522,60.9
"2007-05-26","早稲田",1729.0403946281522,60.7
"2007-05-27","早稲田",1729.0403946281522,60.5
"2007-06-02","早稲田",1700.6483282180193,59.3
"2007-06-03","早稲田",1717.532370191496,60.1
"2007-06-04","早稲田",1733.5516999047838,60.7
"2007-09-08","早稲田",1734.843964205482,60.9
"2007-09-09","早稲田",1736.3529952748536,60.9
"2007-09-10","早稲田",1736.3529952748536,60.8
"2007-09-15","早稲田",1736.3529952748536,61
"2007-09-16","早稲田",1736.3529952748536,61
"2007-09-22","早稲田",1720.6111048594628,60.4
"2007-09-23","早稲田",1691.6245262914285,59.3
"2007-09-24","早稲田",1701.9296553143208,59.8
"2007-09-25","早稲田",1713.1367016975023,60.2
"2007-09-29","早稲田",1713.842033960742,60.2
"2007-10-01","早稲田",1723.6886868214442,60.8
"2007-10-06","早稲田",1723.6886868214442,60.6
"2007-10-07","早稲田",1723.6886868214442,60.4
"2007-10-13","早稲田",1702.225469767952,59.6
"2007-10-14","早稲田",1718.8170235476937,60.4
"2007-10-15","早稲田",1697.8996743840366,59.5
"2007-10-20","早稲田",1697.8996743840366,60.1
"2007-10-21","早稲田",1697.8996743840366,60
"2007-10-22","早稲田",1697.8996743840366,59.8
"2007-10-28","早稲田",1675.207337987714,58.8
"2007-10-29","早稲田",1686.8140915599427,59.3
"2007-10-30","早稲田",1703.6169056120445,60.1
"2008-04-12","早稲田",1706.44114897307,60.3
"2008-04-13","早稲田",1709.358826674013,60.3
"2008-04-14","早稲田",1709.358826674013,60.2
"2008-04-19","早稲田",1709.358826674013,60.2
"2008-04-20","早稲田",1709.358826674013,60.2
"2008-04-26","早稲田",1711.6565858854976,60.3
"2008-04-27","早稲田",1713.6596785903212,60.3
"2008-04-28","早稲田",1713.6596785903212,60.2
"2008-05-04","早稲田",1722.5051326985338,60.5
"2008-05-05","早稲田",1731.6012230965598,60.7
"2008-05-11","早稲田",1731.6012230965598,60.8
"2008-05-12","早稲田",1731.6012230965598,60.7
"2008-05-13","早稲田",1731.6012230965598,61
"2008-05-17","早稲田",1710.9011756124671,60
"2008-05-18","早稲田",1726.4036833999328,60.6
"2008-05-19","早稲田",1703.6987870749224,59.6
"2008-05-21","早稲田",1703.6987870749224,59.5
"2008-05-24","早稲田",1703.6987870749224,59.4
"2008-05-26","早稲田",1703.6987870749224,59.5
"2008-05-27","早稲田",1703.6987870749224,59.4
"2008-05-31","早稲田",1710.9266735246692,59.7
"2008-06-01","早稲田",1685.7604340549917,58.7
"2008-06-02","早稲田",1695.137876808053,59.1
"2008-09-13","早稲田",1695.137876808053,59.4
"2008-09-14","早稲田",1695.137876808053,59.4
"2008-09-20","早稲田",1697.6957843840773,59.5
"2008-09-21","早稲田",1697.6957843840773,59.5
"2008-09-23","早稲田",1698.2668758149,59.5
"2008-09-27","早稲田",1706.2099274579057,59.9
"2008-09-28","早稲田",1705.6904388624243,59.9
"2008-10-04","早稲田",1705.6904388624243,60.6
"2008-10-05","早稲田",1705.6904388624243,60.4
"2008-10-06","早稲田",1705.6904388624243,60.3
"2008-10-11","早稲田",1675.9189779862813,59
"2008-10-12","早稲田",1666.25983618712,58.5
"2008-10-13","早稲田",1679.8543481758568,59.1
"2008-10-15","早稲田",1686.7103104375608,59.4
"2008-10-18","早稲田",1701.4803485615791,60
"2008-10-19","早稲田",1697.2610347996033,59.7
"2008-10-20","早稲田",1712.783924071212,60.5
"2008-10-25","早稲田",1712.783924071212,61.1
"2008-10-26","早稲田",1712.783924071212,60.9
"2008-10-27","早稲田",1712.783924071212,61.4
"2008-10-28","早稲田",1712.783924071212,61.4
"2008-11-01","早稲田",1721.4467502033451,61.8
"2008-11-02","早稲田",1688.9288268119299,60.3
"2008-11-03","早稲田",1702.6857080055256,61
"2009-04-11","早稲田",1706.1353830921316,61.2
"2009-04-12","早稲田",1709.4818609491065,61.2
"2009-04-13","早稲田",1709.4818609491065,61
"2009-04-18","早稲田",1709.4818609491065,61.1
"2009-04-19","早稲田",1709.4818609491065,61.2
"2009-04-20","早稲田",1709.4818609491065,61.2
"2009-04-26","早稲田",1696.941222859302,60.6
"2009-04-27","早稲田",1661.8174304372392,59
"2009-04-28","早稲田",1633.2352370769324,57.5
"2009-05-02","早稲田",1601.058350998569,56
"2009-05-03","早稲田",1610.4756416292687,56.4
"2009-05-04","早稲田",1614.0910808642195,56.5
"2009-05-09","早稲田",1614.0910808642195,56.4
"2009-05-10","早稲田",1614.0910808642195,56.3
"2009-05-16","早稲田",1640.6336973235223,57.8
"2009-05-17","早稲田",1622.9937780619166,56.8
"2009-05-18","早稲田",1641.7245621442264,57.8
"2009-05-23","早稲田",1641.7245621442264,57.7
"2009-05-24","早稲田",1641.7245621442264,57.5
"2009-05-30","早稲田",1656.3256992738957,58.2
"2009-05-31","早稲田",1662.6850622488207,58.5
"2009-09-12","早稲田",1662.6850622488207,58.5
"2009-09-13","早稲田",1662.6850622488207,58.6
"2009-09-14","早稲田",1662.6850622488207,58.7
"2009-09-19","早稲田",1658.1854862548512,58.7
"2009-09-20","早稲田",1661.380106838647,58.7
"2009-09-21","早稲田",1661.380106838647,58.7
"2009-09-26","早稲田",1674.170775067885,59.4
"2009-09-27","早稲田",1691.3940232103282,60.4
"2009-10-03","早稲田",1691.3940232103282,60.4
"2009-10-04","早稲田",1691.3940232103282,60.2
"2009-10-05","早稲田",1691.3940232103282,60.2
"2009-10-10","早稲田",1692.3625577699693,60.1
"2009-10-11","早稲田",1657.8160994527157,58.5
"2009-10-12","早稲田",1664.7336022998047,58.8
"2009-10-17","早稲田",1659.1639595898935,58.6
"2009-10-18","早稲田",1639.8200997579786,57.6
"2009-10-19","早稲田",1620.4255272967255,56.5
"2009-10-24","早稲田",1620.4255272967255,56.5
"2009-10-25","早稲田",1620.4255272967255,56.5
"2009-10-27","早稲田",1620.4255272967255,56.5
"2009-10-31","早稲田",1590.548379223454,54.9
"2009-11-01","早稲田",1569.8349495917064,53.8
"2010-04-10","早稲田",1579.5673369624462,54.3
"2010-04-11","早稲田",1598.0924988568167,55.1
"2010-04-17","早稲田",1598.0924988568167,55.1
"2010-04-18","早稲田",1598.0924988568167,55
"2010-04-24","早稲田",1580.1566162159584,54
"2010-04-25","早稲田",1564.4561388081381,53.3
"2010-04-26","早稲田",1564.4561388081381,53.3
"2010-05-01","早稲田",1561.5039300496717,53.2
"2010-05-02","早稲田",1566.5073602057087,53.5
"2010-05-08","早稲田",1566.5073602057087,53.5
"2010-05-09","早稲田",1566.5073602057087,53.5
"2010-05-10","早稲田",1566.5073602057087,53.5
"2010-05-15","早稲田",1585.919092351059,54.5
"2010-05-16","早稲田",1600.2710939130295,55.3
"2010-05-22","早稲田",1600.2710939130295,55.2
"2010-05-25","早稲田",1600.2710939130295,55.3
"2010-05-29","早稲田",1586.4073198209799,54.5
"2010-05-30","早稲田",1605.8497724896208,55.6
"2010-05-31","早稲田",1588.6877653163463,54.7
"2010-09-11","早稲田",1568.5747478180426,53.6
"2010-09-12","早稲田",1587.2417914271791,54.5
"2010-09-13","早稲田",1598.7727751720718,55.1
"2010-09-18","早稲田",1598.7727751720718,55.1
"2010-09-19","早稲田",1598.7727751720718,55.1
"2010-09-20","早稲田",1598.7727751720718,55.1
"2010-09-25","早稲田",1615.7349657712573,55.9
"2010-09-26","早稲田",1627.9340936228061,56.6
"2010-09-28","早稲田",1627.9340936228061,56.6
"2010-09-29","早稲田",1627.9340936228061,56.7
"2010-10-02","早稲田",1589.2092898133667,55.2
"2010-10-03","早稲田",1591.1171612185456,55.3
"2010-10-04","早稲田",1594.4281837646715,55.4
"2010-10-05","早稲田",1594.4281837646715,55.4
"2010-10-11","早稲田",1594.4281837646715,55.4
"2010-10-12","早稲田",1594.4281837646715,55.3
"2010-10-13","早稲田",1594.4281837646715,55.3
"2010-10-16","早稲田",1610.9244579046808,56.2
"2010-10-17","早稲田",1618.8494910473155,56.6
"2010-10-18","早稲田",1618.8494910473155,56.6
"2010-10-23","早稲田",1618.8494910473155,56.5
"2010-10-24","早稲田",1618.8494910473155,56.5
"2010-10-25","早稲田",1618.8494910473155,56.5
"2010-10-31","早稲田",1600.3037157486872,55.5
"2010-11-01","早稲田",1578.1986532383771,54.2
"2010-11-03","早稲田",1604.3425666533644,55.7
"2011-04-09","早稲田",1605.0200935365895,55.7
"2011-04-10","早稲田",1584.6684325503738,54.9
"2011-04-11","早稲田",1582.1619176479023,54.8
"2011-04-12","早稲田",1582.1619176479023,54.8
"2011-04-16","早稲田",1582.1619176479023,54.7
"2011-04-17","早稲田",1582.1619176479023,54.7
"2011-04-18","早稲田",1582.1619176479023,54.7
"2011-04-19","早稲田",1582.1619176479023,54.7
"2011-04-24","早稲田",1562.5311814156632,53.6
"2011-04-25","早稲田",1538.647042162609,52.2
"2011-04-30","早稲田",1518.7651462655979,51.1
"2011-05-01","早稲田",1537.6715935021516,52.1
"2011-05-02","早稲田",1512.3525037555914,50.7
"2011-05-07","早稲田",1512.3525037555914,50.7
"2011-05-08","早稲田",1512.3525037555914,50.7
"2011-05-09","早稲田",1512.3525037555914,50.7
"2011-05-14","早稲田",1488.3643010906605,49.3
"2011-05-15","早稲田",1506.5580603352932,50.4
"2011-05-16","早稲田",1485.780152624983,49.2
"2011-05-17","早稲田",1485.780152624983,49.2
"2011-05-21","早稲田",1485.780152624983,49.2
"2011-05-22","早稲田",1485.780152624983,49.2
"2011-05-23","早稲田",1485.780152624983,49.2
"2011-05-28","早稲田",1474.3669671766345,48.6
"2011-05-30","早稲田",1471.916143355485,48.5
"2011-09-10","早稲田",1457.5340536890128,47.7
"2011-09-11","早稲田",1483.3493828088594,49.1
"2011-09-12","早稲田",1464.6015059953825,48.1
"2011-09-17","早稲田",1464.6015059953825,48.1
"2011-09-18","早稲田",1464.6015059953825,48.1
"2011-09-19","早稲田",1464.6015059953825,48.1
"2011-09-24","早稲田",1494.6444568807024,49.7
"2011-09-25","早稲田",1513.2958888456046,50.7
"2011-09-26","早稲田",1513.2958888456046,50.8
"2011-10-01","早稲田",1509.3330315386013,50.5
"2011-10-02","早稲田",1516.0820473371618,50.9
"2011-10-03","早稲田",1516.0820473371618,50.9
"2011-10-08","早稲田",1516.0820473371618,50.9
"2011-10-09","早稲田",1516.0820473371618,50.9
"2011-10-15","早稲田",1503.414354736138,50.2
"2011-10-16","早稲田",1523.8860600022197,51.4
"2011-10-17","早稲田",1510.2302932334337,50.6
"2011-10-23","早稲田",1510.2302932334337,50.6
"2011-10-24","早稲田",1510.2302932334337,50.6
"2011-10-29","早稲田",1535.0683298507038,52
"2011-10-30","早稲田",1552.7060609222658,53.1
"2012-04-15","早稲田",1552.7060609222658,53
"2012-04-16","早稲田",1552.7060609222658,53
"2012-04-17","早稲田",1552.7060609222658,53
"2012-04-21","早稲田",1558.8452348353012,53.3
"2012-04-22","早稲田",1563.8332184016142,53.5
"2012-04-28","早稲田",1587.421702664445,54.8
"2012-04-29","早稲田",1605.819512775002,55.9
"2012-05-05","早稲田",1605.819512775002,55.8
"2012-05-06","早稲田",1605.819512775002,55.7
"2012-05-07","早稲田",1605.819512775002,55.7
"2012-05-08","早稲田",1605.819512775002,55.7
"2012-05-12","早稲田",1621.6884025298104,56.6
"2012-05-13","早稲田",1643.3280961731643,57.7
"2012-05-19","早稲田",1641.13334833612,57.6
"2012-05-20","早稲田",1653.671496744981,58.3
"2012-05-21","早稲田",1630.9168525834953,57.1
"2012-05-23","早稲田",1644.7678214105015,57.8
"2012-05-26","早稲田",1644.7678214105015,57.9
"2012-05-27","早稲田",1644.7678214105015,57.8
"2012-05-28","早稲田",1644.7678214105015,57.7
"2012-06-02","早稲田",1619.7746952088035,56.5
"2012-06-03","早稲田",1638.5665774216977,57.4
"2012-06-04","早稲田",1614.2410334172866,56.2
"2012-09-08","早稲田",1615.5239278152474,56.2
"2012-09-09","早稲田",1618.6643624993999,56.3
"2012-09-15","早稲田",1618.6643624993999,56.3
"2012-09-16","早稲田",1618.6643624993999,56.2
"2012-09-17","早稲田",1618.6643624993999,56.2
"2012-09-22","早稲田",1640.141145926464,57.3
"2012-09-24","早稲田",1614.1631501453298,55.9
"2012-09-25","早稲田",1600.8633072455962,55.2
"2012-09-29","早稲田",1611.4249361089162,56
"2012-09-30","早稲田",1622.8450437661916,56.6
"2012-10-01","早稲田",1622.8450437661916,56.5
"2012-10-06","早稲田",1622.8450437661916,56.4
"2012-10-07","早稲田",1622.8450437661916,56.3
"2012-10-13","早稲田",1636.3213911759754,57.1
"2012-10-14","早稲田",1619.0783012962518,56.2
"2012-10-15","早稲田",1637.7925992471287,57.2
"2012-10-16","早稲田",1637.7925992471287,57.2
"2012-10-20","早稲田",1637.7925992471287,57.2
"2012-10-21","早稲田",1637.7925992471287,57.2
"2012-10-27","早稲田",1652.381662109643,57.9
"2012-10-28","早稲田",1665.0773255732336,58.5
"2013-04-13","早稲田",1665.0773255732336,58.5
"2013-04-14","早稲田",1665.0773255732336,58.4
"2013-04-15","早稲田",1665.0773255732336,58.4
"2013-04-20","早稲田",1666.5745408111045,58.4
"2013-04-21","早稲田",1664.0653641072315,58.4
"2013-04-22","早稲田",1664.0653641072315,58.4
"2013-04-27","早稲田",1682.9355520295164,59.2
"2013-04-28","早稲田",1675.1111769359502,58.7
"2013-04-29","早稲田",1643.9910044351823,57.3
"2013-04-30","早稲田",1619.8854301427805,56.1
"2013-05-04","早稲田",1619.8854301427805,55.9
"2013-05-05","早稲田",1619.8854301427805,56
"2013-05-12","早稲田",1596.2128957406562,54.8
"2013-05-13","早稲田",1572.657449456044,53.7
"2013-05-18","早稲田",1555.442996212764,52.8
"2013-05-19","早稲田",1540.9163846823178,52.1
"2013-05-21","早稲田",1540.9163846823178,52
"2013-05-25","早稲田",1540.9163846823178,52
"2013-05-26","早稲田",1540.9163846823178,52
"2013-05-27","早稲田",1540.9163846823178,52
"2013-05-28","早稲田",1540.9163846823178,52
"2013-06-01","早稲田",1558.6495665488208,52.9
"2013-06-02","早稲田",1577.6335394447053,53.8
"2013-09-14","早稲田",1577.6335394447053,53.8
"2013-09-17","早稲田",1577.6335394447053,53.8
"2013-09-18","早稲田",1577.6335394447053,53.8
"2013-09-21","早稲田",1579.17439646607,53.9
"2013-09-22","早稲田",1582.5602115475622,54.1
"2013-09-28","早稲田",1570.4086334058427,53.5
"2013-09-29","早稲田",1596.0390115558316,54.7
"2013-09-30","早稲田",1584.7734162882969,54.3
"2013-10-01","早稲田",1584.7734162882969,54.3
"2013-10-06","早稲田",1584.7734162882969,54.4
"2013-10-07","早稲田",1584.7734162882969,54.4
"2013-10-08","早稲田",1584.7734162882969,54.4
"2013-10-12","早稲田",1602.7845425249704,55.3
"2013-10-13","早稲田",1584.3428432912453,54.3
"2013-10-14","早稲田",1599.8478842110792,55.1
"2013-10-19","早稲田",1597.7941246068629,55
"2013-10-21","早稲田",1575.0915622611467,53.8
"2013-10-22","早稲田",1557.1326560449877,52.9
"2013-10-27","早稲田",1557.1326560449877,52.9
"2013-10-28","早稲田",1557.1326560449877,52.9
"2013-11-02","早稲田",1570.2680625682572,53.5
"2013-11-03","早稲田",1588.3662402349198,54.4
"2014-04-12","早稲田",1607.1651809181346,55.3
"2014-04-13","早稲田",1625.362458311547,56.1
"2014-04-19","早稲田",1625.362458311547,56
"2014-04-20","早稲田",1625.362458311547,56
"2014-04-26","早稲田",1637.5923110330402,56.6
"2014-04-27","早稲田",1614.2625926624964,55.6
"2014-04-28","早稲田",1625.2063871790517,56.2
"2014-05-03","早稲田",1628.297622752444,56.3
"2014-05-04","早稲田",1631.4060967217742,56.4
"2014-05-05","早稲田",1631.4060967217742,56.4
"2014-05-10","早稲田",1631.4060967217742,56.3
"2014-05-11","早稲田",1631.4060967217742,56.3
"2014-05-17","早稲田",1648.238523570395,57.1
"2014-05-18","早稲田",1622.1177833707256,55.8
"2014-05-19","早稲田",1645.315602592438,56.9
"2014-05-24","早稲田",1645.315602592438,56.8
"2014-05-25","早稲田",1645.315602592438,56.9
"2014-05-26","早稲田",1645.315602592438,56.8
"2014-05-31","早稲田",1625.557322472911,55.9
"2014-06-01","早稲田",1605.7303972712298,55
"2014-09-13","早稲田",1624.9154331026562,55.8
"2014-09-14","早稲田",1632.483255533787,56.2
"2014-09-20","早稲田",1632.483255533787,56.2
"2014-09-21","早稲田",1632.483255533787,56.2
