"gamedate","gametype","team1","score1","score2","team2"
"2021-10-04","東都1部","駒澤大学",2,3,"國學院大學"
"2021-10-05","東都2部","国士舘大学",2,3,"拓殖大学"
"2021-10-05","東都2部","東洋大学",4,1,"東京農業大学"
"2021-10-05","東都2部","立正大学",0,5,"専修大学"
"2021-10-06","東都2部","国士舘大学",8,2,"東京農業大学"
"2021-10-06","東都2部","東洋大学",3,0,"専修大学"
"2021-10-06","東都2部","立正大学",1,7,"拓殖大学"
"2021-10-09","東都3部","学習院大学",4,6,"上智大学"
"2021-10-10","東都3部","上智大学",6,15,"学習院大学"
"2021-10-11","東都1部","中央大学",7,0,"亜細亜大学"
"2021-10-11","東都1部","駒澤大学",2,4,"青山学院大学"
"2021-10-12","東都2部","専修大学",5,0,"国士舘大学"
"2021-10-12","東都2部","拓殖大学",2,0,"東京農業大学"
"2021-10-12","東都2部","東洋大学",4,3,"立正大学"
"2021-10-14","東都1部","亜細亜大学",7,2,"中央大学"
"2021-10-14","東都1部","青山学院大学",4,6,"駒澤大学"
"2021-10-14","東都2部","国士舘大学",4,3,"立正大学"
"2021-10-14","東都2部","拓殖大学",3,2,"東洋大学"
"2021-10-14","東都2部","東京農業大学",0,1,"専修大学"
"2021-10-16","東都3部","学習院大学",2,0,"一橋大学"
"2021-10-16","東都4部","芝浦工業大学",4,5,"東京科学大学"
"2021-10-18","東都1部","國學院大學",0,0,"亜細亜大学"
"2021-10-21","東都1部","駒澤大学",5,3,"日本大学"
"2021-10-22","東都1部","國學院大學",4,1,"亜細亜大学"
"2021-10-23","東都2部","国士舘大学",2,2,"東洋大学"
"2021-10-23","東都2部","拓殖大学",4,4,"専修大学"
"2021-10-23","東都2部","東京農業大学",1,1,"立正大学"
"2021-10-23","東都4部","東京都市大学",6,1,"東京科学大学"
"2021-10-24","東都2部","専修大学",5,10,"立正大学"
"2021-10-24","東都2部","拓殖大学",7,3,"国士舘大学"
"2021-10-24","東都2部","東京農業大学",2,4,"東洋大学"
"2021-10-24","東都4部","東京科学大学",3,0,"東京都市大学"
"2021-10-25","東都1部","亜細亜大学",3,6,"國學院大學"
"2021-10-25","東都1部","日本大学",2,6,"駒澤大学"
"2021-10-25","東都3部","大正大学",6,7,"学習院大学"
"2021-10-25","東都3部","順天堂大学",4,1,"一橋大学"
"2021-10-27","東都3部","一橋大学",2,3,"順天堂大学"
"2021-10-27","東都3部","学習院大学",4,5,"大正大学"
"2021-10-28","東都1部","國學院大學",0,1,"中央大学"
"2021-10-28","東都1部","青山学院大学",2,1,"日本大学"
"2021-10-28","東都3部","一橋大学",3,5,"学習院大学"
"2021-10-28","東都4部","東京科学大学",2,14,"芝浦工業大学"
"2021-10-29","東都1部","中央大学",2,5,"國學院大學"
"2021-10-29","東都1部","日本大学",0,2,"青山学院大学"
"2021-10-30","東都3部","上智大学",8,4,"成蹊大学"
"2021-10-30","東都4部","芝浦工業大学",5,6,"東京都市大学"
"2021-10-31","東都3部","成蹊大学",5,1,"上智大学"
"2021-10-31","東都4部","東京都市大学",1,7,"芝浦工業大学"
"2021-11-05","東都2部","専修大学",5,0,"東洋大学"
"2021-11-05","東都2部","拓殖大学",6,2,"立正大学"
"2021-11-05","東都2部","東京農業大学",1,1,"国士舘大学"
"2021-11-06","東都4部","芝浦工業大学",6,7,"東京科学大学"
"2021-11-07","東都4部","東京科学大学",4,1,"芝浦工業大学"
"2021-11-08","東都2部","国士舘大学",2,4,"専修大学"
"2021-11-08","東都2部","東京農業大学",2,2,"拓殖大学"
"2021-11-08","東都2部","立正大学",2,2,"東洋大学"
"2021-11-13","東都4部","東京都市大学",3,0,"東京科学大学"
"2021-11-14","東都4部","東京科学大学",11,2,"東京都市大学"
"2021-11-20","東都4部","芝浦工業大学",3,4,"東京都市大学"
"2021-11-21","東都4部","東京都市大学",5,16,"芝浦工業大学"
"2022-04-02","東都1部","國學院大學",4,3,"中央大学"
"2022-04-02","東都1部","青山学院大学",5,2,"日本大学"
"2022-04-02","東都1部","駒澤大学",2,3,"亜細亜大学"
"2022-04-02","東都3部","順天堂大学",5,4,"一橋大学"
"2022-04-02","東都4部","東京科学大学",0,1,"芝浦工業大学"
"2022-04-02","東都4部","東京都市大学",0,15,"帝京平成大学"
"2022-04-03","東都1部","中央大学",3,7,"國學院大學"
"2022-04-03","東都1部","亜細亜大学",1,4,"駒澤大学"
"2022-04-03","東都1部","日本大学",1,8,"青山学院大学"
"2022-04-03","東都3部","一橋大学",0,9,"順天堂大学"
"2022-04-03","東都4部","帝京平成大学",20,3,"東京都市大学"
"2022-04-03","東都4部","芝浦工業大学",0,4,"東京科学大学"
"2022-04-04","東都1部","駒澤大学",0,1,"亜細亜大学"
"2022-04-09","東都3部","大正大学",10,3,"上智大学"
"2022-04-09","東都3部","学習院大学",3,1,"成蹊大学"
"2022-04-10","東都3部","上智大学",2,4,"大正大学"
"2022-04-10","東都3部","成蹊大学",3,4,"学習院大学"
"2022-04-12","東都1部","國學院大學",1,5,"亜細亜大学"
"2022-04-12","東都1部","青山学院大学",8,9,"中央大学"
"2022-04-12","東都1部","駒澤大学",4,7,"日本大学"
"2022-04-13","東都1部","中央大学",1,3,"青山学院大学"
"2022-04-13","東都1部","亜細亜大学",1,4,"國學院大學"
"2022-04-13","東都1部","日本大学",1,2,"駒澤大学"
"2022-04-14","東都1部","國學院大學",4,13,"亜細亜大学"
"2022-04-14","東都1部","日本大学",2,4,"駒澤大学"
"2022-04-14","東都1部","青山学院大学",1,2,"中央大学"
"2022-04-16","東都2部","専修大学",1,2,"立正大学"
"2022-04-16","東都2部","拓殖大学",4,2,"国士舘大学"
"2022-04-16","東都2部","東洋大学",4,1,"東京農業大学"
"2022-04-16","東都3部","大正大学",0,1,"成蹊大学"
"2022-04-16","東都3部","学習院大学",6,4,"一橋大学"
"2022-04-16","東都3部","順天堂大学",8,2,"上智大学"
"2022-04-16","東都4部","東京科学大学",0,32,"帝京平成大学"
"2022-04-16","東都4部","東京都市大学",6,7,"芝浦工業大学"
"2022-04-17","東都2部","国士舘大学",3,7,"拓殖大学"
"2022-04-17","東都2部","東京農業大学",0,1,"東洋大学"
"2022-04-17","東都2部","立正大学",3,5,"専修大学"
"2022-04-17","東都3部","一橋大学",4,9,"学習院大学"
"2022-04-17","東都3部","上智大学",1,2,"順天堂大学"
"2022-04-17","東都3部","成蹊大学",2,3,"大正大学"
"2022-04-17","東都4部","帝京平成大学",24,0,"東京科学大学"
"2022-04-17","東都4部","芝浦工業大学",5,4,"東京都市大学"
"2022-04-18","東都2部","立正大学",3,4,"専修大学"
"2022-04-19","東都1部","亜細亜大学",8,4,"中央大学"
"2022-04-19","東都1部","國學院大學",2,1,"日本大学"
"2022-04-19","東都1部","駒澤大学",7,5,"青山学院大学"
"2022-04-20","東都1部","中央大学",5,4,"亜細亜大学"
"2022-04-20","東都1部","日本大学",4,1,"國學院大學"
"2022-04-20","東都1部","青山学院大学",4,0,"駒澤大学"
"2022-04-21","東都1部","中央大学",0,2,"亜細亜大学"
"2022-04-21","東都1部","國學院大學",0,1,"日本大学"
"2022-04-21","東都1部","駒澤大学",2,3,"青山学院大学"
"2022-04-23","東都3部","上智大学",7,5,"成蹊大学"
"2022-04-23","東都3部","大正大学",10,9,"一橋大学"
"2022-04-23","東都3部","順天堂大学",1,2,"学習院大学"
"2022-04-23","東都4部","東京科学大学",1,2,"東京都市大学"
"2022-04-23","東都4部","芝浦工業大学",0,8,"帝京平成大学"
"2022-04-24","東都3部","一橋大学",3,7,"大正大学"
"2022-04-24","東都3部","学習院大学",9,10,"順天堂大学"
"2022-04-26","東都1部","亜細亜大学",2,1,"日本大学"
"2022-04-26","東都1部","國學院大學",2,1,"青山学院大学"
"2022-04-26","東都1部","駒澤大学",2,3,"中央大学"
"2022-04-26","東都2部","専修大学",7,4,"東京農業大学"
"2022-04-26","東都2部","拓殖大学",1,3,"立正大学"
"2022-04-26","東都2部","東洋大学",0,0,"国士舘大学"
"2022-04-27","東都1部","中央大学",6,1,"駒澤大学"
"2022-04-27","東都1部","日本大学",0,11,"亜細亜大学"
"2022-04-27","東都1部","青山学院大学",3,5,"國學院大學"
"2022-04-27","東都2部","東洋大学",6,5,"国士舘大学"
"2022-04-28","東都2部","国士舘大学",1,7,"東洋大学"
"2022-04-28","東都2部","東京農業大学",2,5,"専修大学"
"2022-04-28","東都2部","立正大学",4,1,"拓殖大学"
"2022-04-29","東都4部","東京都市大学",0,3,"東京科学大学"
"2022-04-30","東都3部","成蹊大学",6,2,"上智大学"
"2022-04-30","東都3部","順天堂大学",6,11,"学習院大学"
"2022-05-01","東都3部","成蹊大学",6,8,"上智大学"
"2022-05-05","東都4部","東京科学大学",4,5,"芝浦工業大学"
"2022-05-05","東都4部","東京都市大学",0,12,"帝京平成大学"
"2022-05-07","東都3部","上智大学",1,5,"一橋大学"
"2022-05-07","東都3部","大正大学",2,3,"学習院大学"
"2022-05-07","東都4部","帝京平成大学",9,1,"東京都市大学"
"2022-05-07","東都4部","芝浦工業大学",8,4,"東京科学大学"
"2022-05-08","東都3部","一橋大学",7,10,"上智大学"
"2022-05-08","東都3部","学習院大学",2,11,"大正大学"
"2022-05-08","東都3部","順天堂大学",7,2,"成蹊大学"
"2022-05-10","東都2部","専修大学",2,1,"東洋大学"
"2022-05-10","東都2部","拓殖大学",12,8,"東京農業大学"
"2022-05-10","東都2部","立正大学",3,4,"国士舘大学"
"2022-05-11","東都1部","國學院大學",2,5,"駒澤大学"
"2022-05-11","東都2部","国士舘大学",1,6,"立正大学"
"2022-05-11","東都2部","東京農業大学",0,3,"拓殖大学"
"2022-05-11","東都2部","東洋大学",14,3,"専修大学"
"2022-05-12","東都1部","青山学院大学",2,3,"亜細亜大学"
"2022-05-12","東都2部","国士舘大学",2,4,"立正大学"
"2022-05-12","東都2部","東洋大学",5,3,"専修大学"
"2022-05-15","東都3部","大正大学",5,6,"学習院大学"
"2022-05-15","東都3部","成蹊大学",5,6,"順天堂大学"
"2022-05-15","東都4部","帝京平成大学",11,2,"芝浦工業大学"
"2022-05-15","東都4部","東京科学大学",0,1,"東京都市大学"
"2022-05-17","東都2部","拓殖大学",4,8,"東洋大学"
"2022-05-17","東都2部","立正大学",1,2,"東京農業大学"
"2022-05-18","東都1部","中央大学",4,9,"日本大学"
"2022-05-18","東都2部","専修大学",10,1,"国士舘大学"
"2022-05-18","東都2部","東京農業大学",4,0,"立正大学"
"2022-05-18","東都2部","東洋大学",2,4,"拓殖大学"
"2022-05-19","東都2部","国士舘大学",1,2,"専修大学"
"2022-05-19","東都2部","拓殖大学",1,3,"東洋大学"
"2022-05-20","東都1部","亜細亜大学",6,4,"青山学院大学"
"2022-05-20","東都1部","日本大学",6,5,"中央大学"
"2022-05-20","東都1部","駒澤大学",4,0,"國學院大學"
"2022-05-21","東都3部","学習院大学",5,4,"上智大学"
"2022-05-21","東都4部","東京科学大学",3,8,"帝京平成大学"
"2022-05-21","東都4部","東京都市大学",11,3,"芝浦工業大学"
"2022-05-22","東都3部","上智大学",6,2,"学習院大学"
"2022-05-22","東都3部","大正大学",1,3,"順天堂大学"
"2022-05-22","東都3部","成蹊大学",5,0,"一橋大学"
"2022-05-22","東都4部","帝京平成大学",15,1,"東京科学大学"
"2022-05-22","東都4部","芝浦工業大学",13,5,"東京都市大学"
"2022-05-24","東都2部","国士舘大学",1,3,"東京農業大学"
"2022-05-24","東都2部","拓殖大学",3,4,"専修大学"
"2022-05-24","東都2部","東洋大学",3,2,"立正大学"
"2022-05-25","東都2部","専修大学",6,0,"拓殖大学"
"2022-05-25","東都2部","東京農業大学",4,3,"国士舘大学"
"2022-05-25","東都2部","立正大学",2,4,"東洋大学"
"2022-05-28","東都3部","一橋大学",4,2,"上智大学"
"2022-05-28","東都3部","順天堂大学",0,3,"大正大学"
"2022-05-28","東都4部","東京科学大学",0,5,"東京都市大学"
"2022-05-28","東都4部","芝浦工業大学",1,10,"帝京平成大学"
"2022-05-29","東都3部","上智大学",6,19,"学習院大学"
"2022-05-29","東都3部","大正大学",10,4,"成蹊大学"
"2022-05-29","東都4部","帝京平成大学",25,3,"芝浦工業大学"
"2022-05-29","東都4部","東京都市大学",7,4,"東京科学大学"
"2022-06-04","東都3部","一橋大学",7,6,"成蹊大学"
"2022-06-04","東都3部","順天堂大学",7,5,"大正大学"
"2022-06-05","東都3部","成蹊大学",7,8,"一橋大学"
"2022-06-05","東都4部","東京科学大学",0,3,"芝浦工業大学"
"2022-06-12","東都4部","東京都市大学",3,2,"芝浦工業大学"
"2022-06-21","東都入替戦","成蹊大学",7,3,"東京都市大学"
"2022-06-21","東都入替戦","東京農業大学",4,2,"学習院大学"
"2022-06-21","東都入替戦","東洋大学",1,2,"日本大学"
"2022-06-22","東都入替戦","大正大学",1,9,"学習院大学"
"2022-06-22","東都入替戦","立正大学",2,3,"日本大学"
"2022-06-22","東都入替戦","芝浦工業大学",0,4,"東京都市大学"
"2022-06-23","東都入替戦","成蹊大学",2,9,"芝浦工業大学"
"2022-06-23","東都入替戦","東京農業大学",0,3,"大正大学"
"2022-06-28","東都入替戦","東京農業大学",7,1,"大正大学"
"2022-06-28","東都入替戦","東京都市大学",1,9,"成蹊大学"
"2022-07-08","東都入替戦","東京農業大学",6,1,"学習院大学"
"2022-07-10","東都入替戦","成蹊大学",7,5,"芝浦工業大学"
"2022-08-29","東都3部","大正大学",8,8,"帝京平成大学"
"2022-08-29","東都3部","学習院大学",3,4,"一橋大学"
"2022-08-29","東都4部","成蹊大学",8,4,"芝浦工業大学"
"2022-08-30","東都3部","一橋大学",10,16,"学習院大学"
"2022-08-30","東都3部","帝京平成大学",4,5,"大正大学"
"2022-09-03","東都1部","亜細亜大学",2,3,"日本大学"
"2022-09-03","東都1部","國學院大學",1,0,"青山学院大学"
"2022-09-03","東都1部","駒澤大学",0,7,"中央大学"
"2022-09-03","東都3部","順天堂大学",4,8,"上智大学"
"2022-09-03","東都4部","芝浦工業大学",0,1,"成蹊大学"
"2022-09-03","東都4部","東京都市大学",4,2,"東京科学大学"
"2022-09-04","東都1部","中央大学",2,9,"駒澤大学"
"2022-09-04","東都1部","日本大学",3,12,"亜細亜大学"
"2022-09-04","東都1部","青山学院大学",3,1,"國學院大學"
"2022-09-04","東都3部","上智大学",0,6,"順天堂大学"
"2022-09-04","東都4部","東京科学大学",1,9,"東京都市大学"
"2022-09-05","東都1部","亜細亜大学",5,1,"日本大学"
"2022-09-05","東都1部","國學院大學",1,2,"青山学院大学"
"2022-09-05","東都1部","駒澤大学",2,4,"中央大学"
"2022-09-06","東都2部","専修大学",4,0,"立正大学"
"2022-09-06","東都2部","拓殖大学",10,0,"国士舘大学"
"2022-09-06","東都2部","東洋大学",7,2,"東京農業大学"
"2022-09-06","東都3部","一橋大学",2,1,"学習院大学"
"2022-09-06","東都3部","大正大学",4,5,"帝京平成大学"
"2022-09-07","東都2部","国士舘大学",1,10,"拓殖大学"
"2022-09-07","東都2部","東京農業大学",0,7,"東洋大学"
"2022-09-07","東都2部","立正大学",1,2,"専修大学"
"2022-09-07","東都3部","上智大学",1,4,"順天堂大学"
"2022-09-07","東都3部","大正大学",5,4,"帝京平成大学"
"2022-09-10","東都1部","亜細亜大学",0,3,"青山学院大学"
"2022-09-10","東都1部","國學院大學",5,2,"中央大学"
"2022-09-10","東都1部","駒澤大学",2,3,"日本大学"
"2022-09-10","東都4部","東京科学大学",1,2,"芝浦工業大学"
"2022-09-11","東都1部","中央大学",0,4,"國學院大學"
"2022-09-11","東都1部","日本大学",3,1,"駒澤大学"
"2022-09-11","東都1部","青山学院大学",5,1,"亜細亜大学"
"2022-09-11","東都4部","芝浦工業大学",6,3,"東京科学大学"
"2022-09-13","東都2部","専修大学",3,2,"国士舘大学"
"2022-09-13","東都2部","拓殖大学",0,1,"東京農業大学"
"2022-09-13","東都2部","東洋大学",1,2,"立正大学"
"2022-09-13","東都3部","大正大学",4,5,"一橋大学"
"2022-09-13","東都3部","学習院大学",9,0,"上智大学"
"2022-09-13","東都3部","順天堂大学",0,5,"帝京平成大学"
"2022-09-14","東都2部","国士舘大学",0,1,"専修大学"
"2022-09-14","東都2部","東京農業大学",3,2,"拓殖大学"
"2022-09-14","東都2部","立正大学",5,3,"東洋大学"
"2022-09-14","東都3部","一橋大学",1,5,"大正大学"
"2022-09-14","東都3部","上智大学",2,17,"学習院大学"
"2022-09-14","東都3部","帝京平成大学",12,6,"順天堂大学"
"2022-09-15","東都3部","一橋大学",2,3,"大正大学"
"2022-09-17","東都1部","亜細亜大学",4,5,"中央大学"
"2022-09-17","東都1部","國學院大學",4,1,"駒澤大学"
"2022-09-17","東都1部","青山学院大学",3,1,"日本大学"
"2022-09-17","東都4部","東京都市大学",8,3,"芝浦工業大学"
"2022-09-18","東都1部","駒澤大学",2,0,"國學院大學"
"2022-09-19","東都1部","中央大学",0,3,"亜細亜大学"
"2022-09-19","東都1部","日本大学",1,5,"青山学院大学"
"2022-09-19","東都1部","駒澤大学",0,3,"國學院大學"
"2022-09-21","東都4部","成蹊大学",5,1,"東京都市大学"
"2022-09-22","東都4部","東京都市大学",4,1,"成蹊大学"
"2022-09-23","東都4部","成蹊大学",5,1,"東京科学大学"
"2022-09-25","東都4部","芝浦工業大学",3,1,"東京都市大学"
"2022-09-28","東都2部","専修大学",5,0,"拓殖大学"
"2022-09-28","東都2部","東洋大学",5,0,"国士舘大学"
"2022-09-28","東都2部","立正大学",1,2,"東京農業大学"
"2022-09-29","東都1部","亜細亜大学",1,2,"中央大学"
"2022-09-29","東都2部","国士舘大学",8,2,"東洋大学"
"2022-09-29","東都2部","拓殖大学",3,6,"専修大学"
"2022-09-29","東都2部","東京農業大学",2,3,"立正大学"
"2022-10-01","東都3部","上智大学",0,5,"一橋大学"
"2022-10-01","東都3部","学習院大学",4,9,"帝京平成大学"
"2022-10-01","東都3部","順天堂大学",13,3,"大正大学"
"2022-10-01","東都4部","成蹊大学",4,1,"芝浦工業大学"
"2022-10-02","東都3部","一橋大学",15,3,"上智大学"
"2022-10-02","東都3部","大正大学",1,6,"順天堂大学"
"2022-10-02","東都3部","帝京平成大学",4,3,"学習院大学"
"2022-10-02","東都4部","芝浦工業大学",2,7,"成蹊大学"
"2022-10-02","東都4部","東京都市大学",5,3,"東京科学大学"
"2022-10-04","東都2部","専修大学",0,1,"東京農業大学"
"2022-10-04","東都2部","東洋大学",3,0,"拓殖大学"
"2022-10-04","東都2部","立正大学",4,8,"国士舘大学"
"2022-10-05","東都1部","青山学院大学",1,3,"中央大学"
"2022-10-05","東都2部","国士舘大学",1,2,"立正大学"
"2022-10-06","東都1部","亜細亜大学",9,0,"駒澤大学"
"2022-10-06","東都1部","國學院大學",1,0,"日本大学"
"2022-10-08","東都3部","順天堂大学",9,4,"一橋大学"
"2022-10-08","東都4部","成蹊大学",11,1,"東京都市大学"
"2022-10-08","東都4部","東京科学大学",6,3,"芝浦工業大学"
"2022-10-09","東都4部","芝浦工業大学",3,0,"東京科学大学"
"2022-10-09","東都4部","東京都市大学",2,11,"成蹊大学"
"2022-10-10","東都4部","東京科学大学",3,6,"成蹊大学"
"2022-10-11","東都1部","中央大学",4,2,"青山学院大学"
"2022-10-11","東都1部","國學院大學",3,1,"日本大学"
"2022-10-11","東都1部","駒澤大学",1,2,"亜細亜大学"
"2022-10-11","東都2部","国士舘大学",0,3,"立正大学"
"2022-10-11","東都2部","拓殖大学",4,9,"東洋大学"
"2022-10-11","東都2部","東京農業大学",5,13,"専修大学"
"2022-10-12","東都1部","日本大学",2,1,"國學院大學"
"2022-10-12","東都2部","専修大学",7,1,"東京農業大学"
"2022-10-14","東都1部","國學院大學",5,1,"日本大学"
"2022-10-15","東都3部","一橋大学",8,9,"順天堂大学"
"2022-10-15","東都3部","上智大学",0,7,"帝京平成大学"
"2022-10-15","東都3部","学習院大学",3,0,"大正大学"
"2022-10-15","東都4部","成蹊大学",10,1,"東京科学大学"
"2022-10-15","東都4部","東京都市大学",6,3,"芝浦工業大学"
"2022-10-16","東都3部","大正大学",2,3,"学習院大学"
"2022-10-16","東都3部","帝京平成大学",15,1,"上智大学"
"2022-10-16","東都4部","東京科学大学",0,4,"成蹊大学"
"2022-10-16","東都4部","芝浦工業大学",0,2,"東京都市大学"
"2022-10-18","東都1部","亜細亜大学",3,0,"國學院大學"
"2022-10-18","東都1部","日本大学",2,7,"中央大学"
"2022-10-18","東都1部","駒澤大学",5,7,"青山学院大学"
"2022-10-19","東都1部","中央大学",3,2,"日本大学"
"2022-10-19","東都1部","國學院大學",2,1,"亜細亜大学"
"2022-10-19","東都1部","青山学院大学",2,3,"駒澤大学"
"2022-10-19","東都2部","東京農業大学",1,2,"立正大学"
"2022-10-19","東都2部","東洋大学",7,3,"国士舘大学"
"2022-10-22","東都2部","拓殖大学",6,1,"立正大学"
"2022-10-22","東都2部","東京農業大学",3,2,"国士舘大学"
"2022-10-22","東都2部","東洋大学",5,3,"専修大学"
"2022-10-22","東都3部","一橋大学",4,5,"帝京平成大学"
"2022-10-22","東都3部","大正大学",3,0,"上智大学"
"2022-10-22","東都3部","学習院大学",3,1,"順天堂大学"
"2022-10-22","東都4部","東京科学大学",0,8,"東京都市大学"
"2022-10-23","東都2部","国士舘大学",1,7,"東京農業大学"
"2022-10-23","東都2部","専修大学",2,0,"東洋大学"
"2022-10-23","東都2部","立正大学",1,2,"拓殖大学"
"2022-10-23","東都4部","成蹊大学",9,0,"東京都市大学"
"2022-10-23","東都4部","東京科学大学",8,4,"芝浦工業大学"
"2022-10-25","東都1部","國學院大學",4,2,"亜細亜大学"
"2022-10-25","東都1部","駒澤大学",3,2,"青山学院大学"
"2022-10-25","東都2部","東洋大学",3,1,"専修大学"
"2022-10-29","東都3部","上智大学",5,7,"大正大学"
"2022-10-29","東都3部","帝京平成大学",5,1,"一橋大学"
"2022-10-29","東都3部","順天堂大学",2,6,"学習院大学"
"2022-10-29","東都4部","東京都市大学",12,7,"芝浦工業大学"
"2022-11-03","東都入替戦","上智大学",1,6,"成蹊大学"
"2022-11-03","東都入替戦","国士舘大学",1,9,"帝京平成大学"
"2022-11-03","東都入替戦","駒澤大学",5,3,"専修大学"
"2022-11-04","東都入替戦","専修大学",4,3,"駒澤大学"
"2022-11-04","東都入替戦","帝京平成大学",3,4,"国士舘大学"
"2022-11-04","東都入替戦","成蹊大学",3,6,"上智大学"
"2022-11-11","東都入替戦","帝京平成大学",2,7,"国士舘大学"
"2022-11-11","東都入替戦","成蹊大学",5,2,"上智大学"
"2022-11-11","東都入替戦","駒澤大学",8,1,"専修大学"
"2023-04-01","東都1部","國學院大學",5,0,"日本大学"
"2023-04-01","東都1部","青山学院大学",1,2,"駒澤大学"
"2023-04-02","東都1部","中央大学",0,3,"亜細亜大学"
"2023-04-02","東都1部","駒澤大学",0,3,"青山学院大学"
"2023-04-03","東都1部","亜細亜大学",3,8,"中央大学"
"2023-04-03","東都1部","日本大学",6,4,"國學院大學"
"2023-04-04","東都2部","専修大学",4,5,"拓殖大学"
"2023-04-04","東都2部","東洋大学",4,1,"東京農業大学"
"2023-04-04","東都2部","立正大学",10,3,"国士舘大学"
"2023-04-05","東都2部","国士舘大学",6,2,"立正大学"
"2023-04-05","東都2部","拓殖大学",6,1,"専修大学"
"2023-04-05","東都2部","東京農業大学",3,4,"東洋大学"
"2023-04-06","東都1部","亜細亜大学",2,3,"中央大学"
"2023-04-06","東都1部","國學院大學",3,4,"日本大学"
"2023-04-06","東都1部","青山学院大学",8,0,"駒澤大学"
"2023-04-06","東都2部","立正大学",2,8,"国士舘大学"
"2023-04-08","東都3部","大正大学",9,0,"一橋大学"
"2023-04-08","東都3部","学習院大学",9,4,"順天堂大学"
"2023-04-08","東都3部","帝京平成大学",0,4,"成蹊大学"
"2023-04-08","東都4部","東京科学大学",6,3,"芝浦工業大学"
"2023-04-08","東都4部","東京都市大学",1,6,"上智大学"
"2023-04-09","東都3部","一橋大学",5,11,"大正大学"
"2023-04-09","東都3部","成蹊大学",0,1,"帝京平成大学"
"2023-04-09","東都3部","順天堂大学",4,0,"学習院大学"
"2023-04-09","東都4部","上智大学",11,0,"東京都市大学"
"2023-04-09","東都4部","芝浦工業大学",2,0,"東京科学大学"
"2023-04-16","東都3部","一橋大学",0,4,"学習院大学"
"2023-04-16","東都3部","成蹊大学",4,3,"大正大学"
"2023-04-16","東都3部","順天堂大学",6,2,"帝京平成大学"
"2023-04-16","東都4部","芝浦工業大学",2,3,"東京都市大学"
"2023-04-17","東都2部","専修大学",2,3,"東京農業大学"
"2023-04-17","東都2部","東洋大学",1,0,"国士舘大学"
"2023-04-17","東都2部","立正大学",6,1,"拓殖大学"
"2023-04-18","東都2部","国士舘大学",5,2,"東洋大学"
"2023-04-18","東都2部","拓殖大学",0,1,"立正大学"
"2023-04-18","東都2部","東京農業大学",4,3,"専修大学"
"2023-04-19","東都1部","中央大学",2,4,"駒澤大学"
"2023-04-19","東都1部","國學院大學",0,1,"亜細亜大学"
"2023-04-19","東都1部","青山学院大学",6,2,"日本大学"
"2023-04-19","東都2部","国士舘大学",2,3,"東洋大学"
"2023-04-22","東都3部","成蹊大学",3,8,"帝京平成大学"
"2023-04-22","東都3部","順天堂大学",1,7,"学習院大学"
"2023-04-22","東都4部","芝浦工業大学",1,3,"上智大学"
"2023-04-22","東都4部","東京都市大学",3,4,"東京科学大学"
"2023-04-23","東都3部","大正大学",6,2,"成蹊大学"
"2023-04-23","東都3部","学習院大学",2,1,"一橋大学"
"2023-04-23","東都3部","帝京平成大学",13,2,"順天堂大学"
"2023-04-23","東都4部","上智大学",1,2,"芝浦工業大学"
"2023-04-23","東都4部","東京科学大学",6,3,"東京都市大学"
"2023-04-26","東都1部","駒澤大学",0,0,"中央大学"
"2023-04-27","東都1部","亜細亜大学",2,4,"國學院大學"
"2023-04-27","東都1部","日本大学",1,2,"青山学院大学"
"2023-04-27","東都1部","駒澤大学",8,10,"中央大学"
"2023-04-29","東都2部","専修大学",3,1,"国士舘大学"
"2023-04-29","東都2部","東京農業大学",0,2,"拓殖大学"
"2023-04-29","東都2部","東洋大学",7,0,"立正大学"
"2023-04-29","東都3部","学習院大学",5,2,"成蹊大学"
"2023-04-29","東都3部","帝京平成大学",6,10,"大正大学"
"2023-04-29","東都3部","順天堂大学",5,1,"一橋大学"
"2023-04-29","東都4部","上智大学",3,1,"東京科学大学"
"2023-04-29","東都4部","東京都市大学",3,0,"芝浦工業大学"
"2023-04-30","東都3部","一橋大学",5,2,"順天堂大学"
"2023-05-01","東都1部","中央大学",0,1,"青山学院大学"
"2023-05-01","東都1部","亜細亜大学",10,0,"日本大学"
"2023-05-01","東都1部","國學院大學",2,3,"駒澤大学"
"2023-05-01","東都2部","国士舘大学",5,1,"専修大学"
"2023-05-01","東都2部","拓殖大学",5,2,"東京農業大学"
"2023-05-01","東都2部","立正大学",2,3,"東洋大学"
"2023-05-02","東都1部","日本大学",2,3,"亜細亜大学"
"2023-05-02","東都1部","青山学院大学",6,4,"中央大学"
"2023-05-02","東都1部","駒澤大学",0,5,"國學院大學"
"2023-05-03","東都1部","駒澤大学",3,4,"國學院大學"
"2023-05-03","東都3部","成蹊大学",0,1,"学習院大学"
"2023-05-03","東都4部","東京科学大学",0,7,"上智大学"
"2023-05-04","東都4部","上智大学",6,0,"芝浦工業大学"
"2023-05-06","東都3部","学習院大学",1,20,"大正大学"
"2023-05-06","東都3部","帝京平成大学",5,2,"一橋大学"
"2023-05-06","東都3部","順天堂大学",7,3,"成蹊大学"
"2023-05-06","東都4部","上智大学",9,4,"東京都市大学"
"2023-05-06","東都4部","芝浦工業大学",8,9,"東京科学大学"
"2023-05-07","東都3部","一橋大学",1,8,"帝京平成大学"
"2023-05-07","東都3部","大正大学",7,3,"学習院大学"
