"gamedate","gametype","team1","score1","score2","team2"
"2007-04-14","東京六大学","立教",1,5,"慶應"
"2007-04-14","東京六大学","立教",8,10,"法政"
"2007-04-14","東京六大学","立教",3,4,"早稲田"
"2007-04-14","東京六大学","立教",1,3,"明治"
"2007-04-14","東京六大学","立教",12,0,"東大"
"2007-04-15","東京六大学","慶應",8,0,"立教"
"2007-04-15","東京六大学","早稲田",12,2,"東大"
"2007-04-21","東京六大学","東大",0,8,"明治"
"2007-04-21","東京六大学","立教",8,10,"法政"
"2007-04-22","東京六大学","明治",6,1,"東大"
"2007-04-22","東京六大学","法政",6,4,"立教"
"2007-04-28","東京六大学","早稲田",3,0,"法政"
"2007-04-29","東京六大学","慶應",0,9,"明治"
"2007-04-29","東京六大学","法政",2,13,"早稲田"
"2007-04-30","東京六大学","明治",7,5,"慶應"
"2007-05-05","東京六大学","慶應",6,0,"東大"
"2007-05-05","東京六大学","早稲田",7,5,"立教"
"2007-05-07","東京六大学","東大",0,11,"慶應"
"2007-05-07","東京六大学","立教",3,4,"早稲田"
"2007-05-12","東京六大学","明治",4,0,"立教"
"2007-05-12","東京六大学","東大",0,8,"法政"
"2007-05-13","東京六大学","法政",2,2,"東大"
"2007-05-13","東京六大学","立教",1,3,"明治"
"2007-05-14","東京六大学","東大",3,7,"法政"
"2007-05-19","東京六大学","慶應",7,4,"法政"
"2007-05-19","東京六大学","明治",0,2,"早稲田"
"2007-05-20","東京六大学","早稲田",5,0,"明治"
"2007-05-20","東京六大学","法政",2,3,"慶應"
"2007-05-26","東京六大学","東大",0,11,"立教"
"2007-05-26","東京六大学","法政",3,7,"明治"
"2007-05-27","東京六大学","明治",7,6,"法政"
"2007-05-27","東京六大学","立教",12,0,"東大"
"2007-06-02","東京六大学","慶應",7,3,"早稲田"
"2007-06-03","東京六大学","早稲田",9,5,"慶應"
"2007-06-04","東京六大学","慶應",2,7,"早稲田"
"2007-09-08","東京六大学","慶應",1,2,"立教"
"2007-09-08","東京六大学","慶應",4,1,"立教"
"2007-09-08","東京六大学","慶應",4,4,"明治"
"2007-09-08","東京六大学","慶應",2,2,"明治"
"2007-09-08","東京六大学","慶應",5,2,"東大"
"2007-09-08","東京六大学","慶應",2,7,"法政"
"2007-09-08","東京六大学","慶應",0,2,"早稲田"
"2007-09-08","東京六大学","早稲田",9,1,"東大"
"2007-09-08","東京六大学","早稲田",1,2,"法政"
"2007-09-08","東京六大学","早稲田",9,1,"法政"
"2007-09-08","東京六大学","早稲田",3,2,"立教"
"2007-09-08","東京六大学","早稲田",0,1,"明治"
"2007-09-08","東京六大学","早稲田",2,3,"明治"
"2007-09-08","東京六大学","早稲田",0,1,"慶應"
"2007-09-08","東京六大学","早稲田",7,0,"慶應"
"2007-09-08","東京六大学","明治",10,1,"東大"
"2007-09-08","東京六大学","明治",0,1,"慶應"
"2007-09-08","東京六大学","明治",2,4,"慶應"
"2007-09-08","東京六大学","明治",7,3,"立教"
"2007-09-08","東京六大学","明治",0,4,"早稲田"
"2007-09-08","東京六大学","明治",3,0,"法政"
"2007-09-08","東京六大学","東大",1,10,"早稲田"
"2007-09-08","東京六大学","東大",3,4,"明治"
"2007-09-08","東京六大学","東大",0,1,"慶應"
"2007-09-08","東京六大学","東大",0,11,"法政"
"2007-09-08","東京六大学","東大",3,1,"立教"
"2007-09-08","東京六大学","東大",1,7,"立教"
"2007-09-08","東京六大学","法政",4,6,"立教"
"2007-09-08","東京六大学","法政",2,2,"早稲田"
"2007-09-08","東京六大学","法政",3,8,"早稲田"
"2007-09-08","東京六大学","法政",5,0,"東大"
"2007-09-08","東京六大学","法政",3,2,"慶應"
"2007-09-08","東京六大学","法政",9,1,"明治"
"2007-09-08","東京六大学","法政",3,5,"明治"
"2007-09-08","東京六大学","立教",3,4,"慶應"
"2007-09-08","東京六大学","立教",11,4,"法政"
"2007-09-08","東京六大学","立教",1,8,"早稲田"
"2007-09-08","東京六大学","立教",0,3,"明治"
"2007-09-08","東京六大学","立教",4,1,"東大"
"2007-09-09","東京六大学","東大",1,10,"早稲田"
"2007-09-09","東京六大学","立教",3,4,"慶應"
"2007-09-10","東京六大学","慶應",4,1,"立教"
"2007-09-15","東京六大学","東大",3,4,"明治"
"2007-09-15","東京六大学","立教",11,4,"法政"
"2007-09-16","東京六大学","明治",10,1,"東大"
"2007-09-16","東京六大学","法政",4,6,"立教"
"2007-09-22","東京六大学","慶應",4,4,"明治"
"2007-09-22","東京六大学","法政",2,2,"早稲田"
"2007-09-23","東京六大学","早稲田",1,2,"法政"
"2007-09-23","東京六大学","明治",0,1,"慶應"
"2007-09-24","東京六大学","慶應",2,2,"明治"
"2007-09-24","東京六大学","法政",3,8,"早稲田"
"2007-09-25","東京六大学","早稲田",9,1,"法政"
"2007-09-25","東京六大学","明治",2,4,"慶應"
"2007-09-29","東京六大学","慶應",5,2,"東大"
"2007-09-29","東京六大学","早稲田",3,2,"立教"
"2007-10-01","東京六大学","東大",0,1,"慶應"
"2007-10-01","東京六大学","立教",1,8,"早稲田"
"2007-10-06","東京六大学","法政",5,0,"東大"
"2007-10-06","東京六大学","立教",0,3,"明治"
"2007-10-07","東京六大学","明治",7,3,"立教"
"2007-10-07","東京六大学","東大",0,11,"法政"
"2007-10-13","東京六大学","慶應",2,7,"法政"
"2007-10-13","東京六大学","早稲田",0,1,"明治"
"2007-10-14","東京六大学","明治",0,4,"早稲田"
"2007-10-14","東京六大学","法政",3,2,"慶應"
"2007-10-15","東京六大学","早稲田",2,3,"明治"
"2007-10-20","東京六大学","東大",3,1,"立教"
"2007-10-20","東京六大学","法政",9,1,"明治"
"2007-10-21","東京六大学","明治",3,0,"法政"
"2007-10-21","東京六大学","立教",4,1,"東大"
"2007-10-22","東京六大学","東大",1,7,"立教"
"2007-10-22","東京六大学","法政",3,5,"明治"
"2007-10-28","東京六大学","早稲田",0,1,"慶應"
"2007-10-29","東京六大学","慶應",0,2,"早稲田"
"2007-10-30","東京六大学","早稲田",7,0,"慶應"
"2008-04-12","東京六大学","慶應",3,4,"立教"
"2008-04-12","東京六大学","慶應",6,1,"立教"
"2008-04-12","東京六大学","慶應",0,0,"明治"
"2008-04-12","東京六大学","慶應",1,2,"明治"
"2008-04-12","東京六大学","慶應",11,1,"東大"
"2008-04-12","東京六大学","慶應",4,0,"法政"
"2008-04-12","東京六大学","慶應",2,3,"早稲田"
"2008-04-12","東京六大学","早稲田",28,0,"東大"
"2008-04-12","東京六大学","早稲田",1,0,"法政"
"2008-04-12","東京六大学","早稲田",8,0,"立教"
"2008-04-12","東京六大学","早稲田",3,4,"明治"
"2008-04-12","東京六大学","早稲田",0,2,"明治"
"2008-04-12","東京六大学","早稲田",0,2,"慶應"
"2008-04-12","東京六大学","明治",12,4,"東大"
"2008-04-12","東京六大学","明治",6,2,"慶應"
"2008-04-12","東京六大学","明治",2,2,"立教"
"2008-04-12","東京六大学","明治",2,3,"立教"
"2008-04-12","東京六大学","明治",0,3,"早稲田"
"2008-04-12","東京六大学","明治",2,2,"法政"
"2008-04-12","東京六大学","東大",0,11,"早稲田"
"2008-04-12","東京六大学","東大",0,15,"明治"
"2008-04-12","東京六大学","東大",2,5,"慶應"
"2008-04-12","東京六大学","東大",3,6,"法政"
"2008-04-12","東京六大学","東大",3,9,"立教"
"2008-04-12","東京六大学","法政",1,2,"立教"
"2008-04-12","東京六大学","法政",2,3,"早稲田"
"2008-04-12","東京六大学","法政",5,0,"東大"
"2008-04-12","東京六大学","法政",2,14,"慶應"
"2008-04-12","東京六大学","法政",2,7,"明治"
"2008-04-12","東京六大学","法政",0,6,"明治"
"2008-04-12","東京六大学","立教",1,4,"慶應"
"2008-04-12","東京六大学","立教",2,1,"法政"
"2008-04-12","東京六大学","立教",1,7,"早稲田"
"2008-04-12","東京六大学","立教",0,3,"明治"
"2008-04-12","東京六大学","立教",2,1,"東大"
"2008-04-13","東京六大学","早稲田",28,0,"東大"
"2008-04-13","東京六大学","立教",1,4,"慶應"
"2008-04-14","東京六大学","慶應",6,1,"立教"
"2008-04-19","東京六大学","東大",0,15,"明治"
"2008-04-19","東京六大学","立教",2,1,"法政"
"2008-04-20","東京六大学","明治",12,4,"東大"
"2008-04-20","東京六大学","法政",1,2,"立教"
"2008-04-26","東京六大学","慶應",0,0,"明治"
"2008-04-26","東京六大学","法政",2,3,"早稲田"
"2008-04-27","東京六大学","早稲田",1,0,"法政"
"2008-04-27","東京六大学","明治",6,2,"慶應"
"2008-04-28","東京六大学","慶應",1,2,"明治"
"2008-05-04","東京六大学","東大",2,5,"慶應"
"2008-05-04","東京六大学","立教",1,7,"早稲田"
"2008-05-05","東京六大学","慶應",11,1,"東大"
"2008-05-05","東京六大学","早稲田",8,0,"立教"
"2008-05-11","東京六大学","明治",2,2,"立教"
"2008-05-11","東京六大学","法政",5,0,"東大"
"2008-05-12","東京六大学","東大",3,6,"法政"
"2008-05-12","東京六大学","立教",0,3,"明治"
"2008-05-13","東京六大学","明治",2,3,"立教"
"2008-05-17","東京六大学","早稲田",3,4,"明治"
"2008-05-17","東京六大学","法政",2,14,"慶應"
"2008-05-18","東京六大学","慶應",4,0,"法政"
"2008-05-18","東京六大学","明治",0,3,"早稲田"
"2008-05-19","東京六大学","早稲田",0,2,"明治"
"2008-05-21","東京六大学","立教",0,3,"明治"
"2008-05-24","東京六大学","東大",3,9,"立教"
"2008-05-24","東京六大学","法政",2,7,"明治"
"2008-05-26","東京六大学","明治",2,2,"法政"
"2008-05-26","東京六大学","立教",2,1,"東大"
"2008-05-27","東京六大学","法政",0,6,"明治"
"2008-05-31","東京六大学","慶應",2,3,"早稲田"
"2008-06-01","東京六大学","早稲田",0,2,"慶應"
"2008-06-02","東京六大学","慶應",2,3,"早稲田"
"2008-09-13","東京六大学","慶應",1,4,"法政"
"2008-09-13","東京六大学","慶應",3,2,"明治"
"2008-09-13","東京六大学","慶應",7,0,"東大"
"2008-09-13","東京六大学","慶應",6,4,"立教"
"2008-09-13","東京六大学","慶應",9,3,"早稲田"
"2008-09-13","東京六大学","早稲田",16,0,"東大"
"2008-09-13","東京六大学","早稲田",1,0,"立教"
"2008-09-13","東京六大学","早稲田",1,1,"法政"
"2008-09-13","東京六大学","早稲田",2,0,"法政"
"2008-09-13","東京六大学","早稲田",3,1,"明治"
"2008-09-13","東京六大学","早稲田",3,0,"明治"
"2008-09-13","東京六大学","早稲田",3,1,"慶應"
"2008-09-13","東京六大学","早稲田",4,1,"慶應"
"2008-09-13","東京六大学","明治",2,1,"東大"
"2008-09-13","東京六大学","明治",1,3,"慶應"
"2008-09-13","東京六大学","明治",3,0,"法政"
"2008-09-13","東京六大学","明治",0,0,"早稲田"
"2008-09-13","東京六大学","明治",1,0,"立教"
"2008-09-13","東京六大学","東大",0,6,"明治"
"2008-09-13","東京六大学","東大",4,10,"早稲田"
"2008-09-13","東京六大学","東大",2,1,"慶應"
"2008-09-13","東京六大学","東大",0,5,"慶應"
"2008-09-13","東京六大学","東大",0,11,"立教"
"2008-09-13","東京六大学","東大",0,8,"法政"
"2008-09-13","東京六大学","東大",2,3,"法政"
"2008-09-13","東京六大学","法政",3,1,"慶應"
"2008-09-13","東京六大学","法政",3,0,"立教"
"2008-09-13","東京六大学","法政",0,7,"明治"
"2008-09-13","東京六大学","法政",4,2,"早稲田"
"2008-09-13","東京六大学","法政",0,5,"早稲田"
"2008-09-13","東京六大学","法政",1,1,"東大"
"2008-09-13","東京六大学","法政",4,5,"東大"
"2008-09-13","東京六大学","立教",5,3,"法政"
"2008-09-13","東京六大学","立教",1,4,"法政"
"2008-09-13","東京六大学","立教",0,5,"早稲田"
"2008-09-13","東京六大学","立教",5,1,"東大"
"2008-09-13","東京六大学","立教",0,3,"慶應"
"2008-09-13","東京六大学","立教",3,1,"明治"
"2008-09-13","東京六大学","立教",3,11,"明治"
"2008-09-14","東京六大学","東大",0,6,"明治"
"2008-09-14","東京六大学","法政",3,1,"慶應"
"2008-09-20","東京六大学","早稲田",16,0,"東大"
"2008-09-20","東京六大学","立教",5,3,"法政"
"2008-09-21","東京六大学","法政",3,0,"立教"
"2008-09-23","東京六大学","東大",4,10,"早稲田"
"2008-09-23","東京六大学","立教",1,4,"法政"
"2008-09-27","東京六大学","慶應",3,2,"明治"
"2008-09-27","東京六大学","立教",0,5,"早稲田"
"2008-09-28","東京六大学","早稲田",1,0,"立教"
"2008-09-28","東京六大学","明治",1,3,"慶應"
"2008-10-04","東京六大学","明治",3,0,"法政"
"2008-10-04","東京六大学","東大",2,1,"慶應"
"2008-10-05","東京六大学","慶應",7,0,"東大"
"2008-10-05","東京六大学","法政",0,7,"明治"
"2008-10-06","東京六大学","東大",0,5,"慶應"
"2008-10-11","東京六大学","法政",4,2,"早稲田"
"2008-10-11","東京六大学","立教",5,1,"東大"
"2008-10-12","東京六大学","早稲田",1,1,"法政"
"2008-10-12","東京六大学","東大",0,11,"立教"
"2008-10-13","東京六大学","法政",0,5,"早稲田"
"2008-10-15","東京六大学","早稲田",2,0,"法政"
"2008-10-18","東京六大学","早稲田",3,1,"明治"
"2008-10-18","東京六大学","立教",0,3,"慶應"
"2008-10-19","東京六大学","慶應",6,4,"立教"
"2008-10-19","東京六大学","明治",0,0,"早稲田"
"2008-10-20","東京六大学","早稲田",3,0,"明治"
"2008-10-25","東京六大学","法政",1,1,"東大"
"2008-10-25","東京六大学","立教",3,1,"明治"
"2008-10-26","東京六大学","明治",1,0,"立教"
"2008-10-26","東京六大学","東大",0,8,"法政"
"2008-10-27","東京六大学","法政",4,5,"東大"
"2008-10-27","東京六大学","立教",3,11,"明治"
"2008-10-28","東京六大学","東大",2,3,"法政"
"2008-11-01","東京六大学","早稲田",3,1,"慶應"
"2008-11-02","東京六大学","慶應",9,3,"早稲田"
"2008-11-03","東京六大学","早稲田",4,1,"慶應"
"2009-04-11","東京六大学","慶應",8,4,"立教"
"2009-04-11","東京六大学","慶應",2,7,"明治"
"2009-04-11","東京六大学","慶應",12,2,"東大"
"2009-04-11","東京六大学","慶應",1,3,"法政"
"2009-04-11","東京六大学","慶應",5,6,"早稲田"
"2009-04-11","東京六大学","早稲田",11,0,"東大"
"2009-04-11","東京六大学","早稲田",1,8,"法政"
"2009-04-11","東京六大学","早稲田",2,5,"立教"
"2009-04-11","東京六大学","早稲田",3,2,"立教"
"2009-04-11","東京六大学","早稲田",3,5,"明治"
"2009-04-11","東京六大学","早稲田",5,1,"慶應"
"2009-04-11","東京六大学","明治",4,2,"東大"
"2009-04-11","東京六大学","明治",2,1,"慶應"
"2009-04-11","東京六大学","明治",9,0,"立教"
"2009-04-11","東京六大学","明治",0,7,"早稲田"
"2009-04-11","東京六大学","明治",2,4,"早稲田"
"2009-04-11","東京六大学","明治",4,5,"法政"
"2009-04-11","東京六大学","東大",1,13,"早稲田"
"2009-04-11","東京六大学","東大",1,2,"明治"
"2009-04-11","東京六大学","東大",1,3,"慶應"
"2009-04-11","東京六大学","東大",1,8,"法政"
"2009-04-11","東京六大学","東大",0,10,"立教"
"2009-04-11","東京六大学","法政",2,3,"立教"
"2009-04-11","東京六大学","法政",8,1,"立教"
"2009-04-11","東京六大学","法政",2,2,"早稲田"
"2009-04-11","東京六大学","法政",8,4,"早稲田"
"2009-04-11","東京六大学","法政",5,1,"東大"
"2009-04-11","東京六大学","法政",3,2,"慶應"
"2009-04-11","東京六大学","法政",5,3,"明治"
"2009-04-11","東京六大学","立教",1,0,"慶應"
"2009-04-11","東京六大学","立教",0,12,"慶應"
"2009-04-11","東京六大学","立教",2,6,"法政"
"2009-04-11","東京六大学","立教",0,3,"早稲田"
"2009-04-11","東京六大学","立教",0,2,"明治"
"2009-04-11","東京六大学","立教",18,0,"東大"
"2009-04-12","東京六大学","慶應",8,4,"立教"
"2009-04-12","東京六大学","東大",1,13,"早稲田"
"2009-04-13","東京六大学","立教",0,12,"慶應"
"2009-04-18","東京六大学","明治",4,2,"東大"
"2009-04-18","東京六大学","法政",2,3,"立教"
"2009-04-19","東京六大学","東大",1,2,"明治"
"2009-04-19","東京六大学","立教",2,6,"法政"
"2009-04-20","東京六大学","法政",8,1,"立教"
"2009-04-26","東京六大学","慶應",2,7,"明治"
"2009-04-26","東京六大学","法政",2,2,"早稲田"
"2009-04-27","東京六大学","早稲田",1,8,"法政"
"2009-04-27","東京六大学","明治",2,1,"慶應"
"2009-04-28","東京六大学","法政",8,4,"早稲田"
"2009-05-02","東京六大学","早稲田",2,5,"立教"
"2009-05-02","東京六大学","東大",1,3,"慶應"
"2009-05-03","東京六大学","慶應",12,2,"東大"
"2009-05-03","東京六大学","立教",0,3,"早稲田"
"2009-05-04","東京六大学","早稲田",3,2,"立教"
"2009-05-09","東京六大学","明治",9,0,"立教"
"2009-05-09","東京六大学","東大",1,8,"法政"
"2009-05-10","東京六大学","法政",5,1,"東大"
"2009-05-10","東京六大学","立教",0,2,"明治"
"2009-05-16","東京六大学","明治",0,7,"早稲田"
"2009-05-16","東京六大学","法政",3,2,"慶應"
"2009-05-17","東京六大学","慶應",1,3,"法政"
"2009-05-17","東京六大学","早稲田",3,5,"明治"
"2009-05-18","東京六大学","明治",2,4,"早稲田"
"2009-05-23","東京六大学","東大",0,10,"立教"
"2009-05-23","東京六大学","法政",5,3,"明治"
"2009-05-24","東京六大学","明治",4,5,"法政"
"2009-05-24","東京六大学","立教",18,0,"東大"
"2009-05-30","東京六大学","早稲田",5,1,"慶應"
"2009-05-31","東京六大学","慶應",5,6,"早稲田"
"2009-09-12","東京六大学","慶應",9,4,"立教"
"2009-09-12","東京六大学","慶應",2,3,"立教"
"2009-09-12","東京六大学","慶應",5,2,"法政"
"2009-09-12","東京六大学","慶應",18,0,"東大"
"2009-09-12","東京六大学","慶應",1,3,"明治"
"2009-09-12","東京六大学","慶應",7,4,"早稲田"
"2009-09-12","東京六大学","早稲田",12,2,"東大"
"2009-09-12","東京六大学","早稲田",8,2,"明治"
"2009-09-12","東京六大学","早稲田",3,2,"立教"
"2009-09-12","東京六大学","早稲田",6,4,"立教"
"2009-09-12","東京六大学","早稲田",3,3,"法政"
"2009-09-12","東京六大学","早稲田",0,2,"法政"
"2009-09-12","東京六大学","早稲田",2,11,"慶應"
"2009-09-12","東京六大学","明治",1,2,"立教"
"2009-09-12","東京六大学","明治",3,0,"立教"
"2009-09-12","東京六大学","明治",2,4,"早稲田"
"2009-09-12","東京六大学","明治",9,2,"東大"
"2009-09-12","東京六大学","明治",3,8,"慶應"
"2009-09-12","東京六大学","明治",8,4,"慶應"
"2009-09-12","東京六大学","明治",5,1,"法政"
"2009-09-12","東京六大学","明治",3,2,"法政"
"2009-09-12","東京六大学","東大",3,8,"法政"
"2009-09-12","東京六大学","東大",1,3,"早稲田"
"2009-09-12","東京六大学","東大",0,5,"慶應"
"2009-09-12","東京六大学","東大",1,13,"明治"
"2009-09-12","東京六大学","東大",0,4,"立教"
"2009-09-12","東京六大学","法政",4,2,"東大"
"2009-09-12","東京六大学","法政",2,4,"慶應"
"2009-09-12","東京六大学","法政",7,4,"立教"
"2009-09-12","東京六大学","法政",1,0,"早稲田"
"2009-09-12","東京六大学","法政",3,1,"明治"
"2009-09-12","東京六大学","立教",3,1,"慶應"
"2009-09-12","東京六大学","立教",2,3,"明治"
"2009-09-12","東京六大学","立教",3,1,"法政"
"2009-09-12","東京六大学","立教",0,1,"法政"
"2009-09-12","東京六大学","立教",4,0,"早稲田"
"2009-09-12","東京六大学","立教",3,1,"東大"
"2009-09-13","東京六大学","東大",3,8,"法政"
"2009-09-13","東京六大学","立教",3,1,"慶應"
"2009-09-14","東京六大学","慶應",2,3,"立教"
"2009-09-19","東京六大学","明治",1,2,"立教"
"2009-09-19","東京六大学","東大",1,3,"早稲田"
"2009-09-20","東京六大学","早稲田",12,2,"東大"
"2009-09-20","東京六大学","立教",2,3,"明治"
"2009-09-21","東京六大学","明治",3,0,"立教"
"2009-09-26","東京六大学","明治",2,4,"早稲田"
"2009-09-26","東京六大学","法政",2,4,"慶應"
"2009-09-27","東京六大学","慶應",5,2,"法政"
"2009-09-27","東京六大学","早稲田",8,2,"明治"
"2009-10-03","東京六大学","慶應",18,0,"東大"
"2009-10-03","東京六大学","立教",3,1,"法政"
"2009-10-04","東京六大学","東大",0,5,"慶應"
"2009-10-04","東京六大学","法政",7,4,"立教"
"2009-10-05","東京六大学","立教",0,1,"法政"
"2009-10-10","東京六大学","早稲田",3,2,"立教"
"2009-10-10","東京六大学","東大",1,13,"明治"
"2009-10-11","東京六大学","明治",9,2,"東大"
"2009-10-11","東京六大学","立教",4,0,"早稲田"
"2009-10-12","東京六大学","早稲田",6,4,"立教"
"2009-10-17","東京六大学","早稲田",3,3,"法政"
"2009-10-17","東京六大学","明治",3,8,"慶應"
"2009-10-18","東京六大学","慶應",1,3,"明治"
"2009-10-18","東京六大学","法政",1,0,"早稲田"
"2009-10-19","東京六大学","早稲田",0,2,"法政"
"2009-10-19","東京六大学","明治",8,4,"慶應"
"2009-10-24","東京六大学","明治",5,1,"法政"
"2009-10-24","東京六大学","立教",3,1,"東大"
"2009-10-25","東京六大学","東大",0,4,"立教"
"2009-10-25","東京六大学","法政",3,1,"明治"
"2009-10-27","東京六大学","明治",3,2,"法政"
"2009-10-31","東京六大学","早稲田",2,11,"慶應"
"2009-11-01","東京六大学","慶應",7,4,"早稲田"
"2010-04-10","東京六大学","慶應",8,3,"東大"
"2010-04-10","東京六大学","慶應",3,0,"法政"
"2010-04-10","東京六大学","慶應",5,9,"立教"
"2010-04-10","東京六大学","慶應",3,2,"明治"
"2010-04-10","東京六大学","慶應",2,1,"早稲田"
"2010-04-10","東京六大学","慶應",6,4,"早稲田"
"2010-04-10","東京六大学","早稲田",11,2,"立教"
"2010-04-10","東京六大学","早稲田",2,5,"明治"
"2010-04-10","東京六大学","早稲田",14,0,"東大"
"2010-04-10","東京六大学","早稲田",3,1,"法政"
"2010-04-10","東京六大学","早稲田",4,2,"慶應"
"2010-04-10","東京六大学","明治",7,0,"東大"
"2010-04-10","東京六大学","明治",3,0,"早稲田"
"2010-04-10","東京六大学","明治",2,5,"立教"
"2010-04-10","東京六大学","明治",3,4,"慶應"
"2010-04-10","東京六大学","明治",6,5,"法政"
"2010-04-10","東京六大学","東大",0,14,"明治"
"2010-04-10","東京六大学","東大",0,7,"慶應"
"2010-04-10","東京六大学","東大",2,4,"早稲田"
"2010-04-10","東京六大学","東大",0,5,"法政"
"2010-04-10","東京六大学","東大",7,8,"立教"
"2010-04-10","東京六大学","法政",4,2,"立教"
"2010-04-10","東京六大学","法政",4,1,"慶應"
"2010-04-10","東京六大学","法政",0,2,"慶應"
"2010-04-10","東京六大学","法政",8,0,"東大"
"2010-04-10","東京六大学","法政",0,1,"早稲田"
"2010-04-10","東京六大学","法政",2,4,"明治"
"2010-04-10","東京六大学","立教",2,3,"早稲田"
"2010-04-10","東京六大学","立教",1,5,"法政"
"2010-04-10","東京六大学","立教",6,5,"明治"
"2010-04-10","東京六大学","立教",1,4,"慶應"
"2010-04-10","東京六大学","立教",3,2,"慶應"
"2010-04-10","東京六大学","立教",12,0,"東大"
"2010-04-11","東京六大学","早稲田",11,2,"立教"
"2010-04-11","東京六大学","明治",7,0,"東大"
"2010-04-17","東京六大学","東大",0,7,"慶應"
"2010-04-17","東京六大学","法政",4,2,"立教"
"2010-04-18","東京六大学","慶應",8,3,"東大"
"2010-04-18","東京六大学","立教",1,5,"法政"
"2010-04-24","東京六大学","明治",3,0,"早稲田"
"2010-04-24","東京六大学","法政",4,1,"慶應"
"2010-04-25","東京六大学","慶應",3,0,"法政"
"2010-04-25","東京六大学","早稲田",2,5,"明治"
"2010-04-26","東京六大学","法政",0,2,"慶應"
"2010-05-01","東京六大学","明治",2,5,"立教"
"2010-05-01","東京六大学","東大",2,4,"早稲田"
"2010-05-02","東京六大学","早稲田",14,0,"東大"
"2010-05-02","東京六大学","立教",6,5,"明治"
"2010-05-08","東京六大学","東大",0,5,"法政"
"2010-05-08","東京六大学","立教",1,4,"慶應"
"2010-05-09","東京六大学","慶應",5,9,"立教"
"2010-05-09","東京六大学","法政",8,0,"東大"
"2010-05-10","東京六大学","立教",3,2,"慶應"
"2010-05-15","東京六大学","慶應",3,2,"明治"
"2010-05-15","東京六大学","早稲田",3,1,"法政"
"2010-05-16","東京六大学","明治",3,4,"慶應"
"2010-05-16","東京六大学","法政",0,1,"早稲田"
"2010-05-22","東京六大学","明治",6,5,"法政"
"2010-05-22","東京六大学","立教",12,0,"東大"
"2010-05-25","東京六大学","東大",7,8,"立教"
"2010-05-25","東京六大学","法政",2,4,"明治"
"2010-05-29","東京六大学","慶應",2,1,"早稲田"
"2010-05-30","東京六大学","早稲田",4,2,"慶應"
"2010-05-31","東京六大学","慶應",6,4,"早稲田"
"2010-09-11","東京六大学","慶應",15,0,"東大"
"2010-09-11","東京六大学","慶應",8,4,"立教"
"2010-09-11","東京六大学","慶應",4,4,"立教"
"2010-09-11","東京六大学","慶應",5,3,"立教"
"2010-09-11","東京六大学","慶應",3,4,"法政"
"2010-09-11","東京六大学","慶應",8,0,"明治"
"2010-09-11","東京六大学","慶應",2,0,"早稲田"
"2010-09-11","東京六大学","早稲田",4,1,"法政"
"2010-09-11","東京六大学","早稲田",4,2,"明治"
"2010-09-11","東京六大学","早稲田",2,4,"東大"
"2010-09-11","東京六大学","早稲田",7,0,"東大"
"2010-09-11","東京六大学","早稲田",7,3,"立教"
"2010-09-11","東京六大学","早稲田",1,7,"慶應"
"2010-09-11","東京六大学","早稲田",10,5,"慶應"
"2010-09-11","東京六大学","明治",5,2,"東大"
"2010-09-11","東京六大学","明治",1,2,"早稲田"
"2010-09-11","東京六大学","明治",5,8,"法政"
"2010-09-11","東京六大学","明治",4,0,"慶應"
"2010-09-11","東京六大学","明治",3,4,"慶應"
"2010-09-11","東京六大学","明治",5,4,"立教"
"2010-09-11","東京六大学","明治",11,7,"立教"
"2010-09-11","東京六大学","東大",0,4,"慶應"
"2010-09-11","東京六大学","東大",2,7,"明治"
"2010-09-11","東京六大学","東大",2,7,"早稲田"
"2010-09-11","東京六大学","東大",0,3,"立教"
"2010-09-11","東京六大学","東大",1,12,"法政"
"2010-09-11","東京六大学","法政",4,2,"早稲田"
"2010-09-11","東京六大学","法政",5,6,"早稲田"
"2010-09-11","東京六大学","法政",6,2,"立教"
"2010-09-11","東京六大学","法政",2,1,"立教"
"2010-09-11","東京六大学","法政",2,1,"慶應"
"2010-09-11","東京六大学","法政",1,4,"明治"
"2010-09-11","東京六大学","法政",0,1,"明治"
"2010-09-11","東京六大学","法政",11,2,"東大"
"2010-09-11","東京六大学","立教",1,1,"法政"
"2010-09-11","東京六大学","立教",0,0,"慶應"
"2010-09-11","東京六大学","立教",8,2,"慶應"
"2010-09-11","東京六大学","立教",7,0,"東大"
"2010-09-11","東京六大学","立教",2,3,"早稲田"
"2010-09-11","東京六大学","立教",3,0,"明治"
"2010-09-12","東京六大学","早稲田",4,1,"法政"
"2010-09-12","東京六大学","東大",0,4,"慶應"
"2010-09-13","東京六大学","法政",5,6,"早稲田"
"2010-09-18","東京六大学","明治",5,2,"東大"
"2010-09-18","東京六大学","法政",6,2,"立教"
"2010-09-19","東京六大学","東大",2,7,"明治"
"2010-09-19","東京六大学","立教",1,1,"法政"
"2010-09-20","東京六大学","法政",2,1,"立教"
"2010-09-25","東京六大学","慶應",8,4,"立教"
"2010-09-25","東京六大学","早稲田",4,2,"明治"
"2010-09-26","東京六大学","明治",1,2,"早稲田"
"2010-09-26","東京六大学","立教",0,0,"慶應"
"2010-09-28","東京六大学","慶應",4,4,"立教"
"2010-09-29","東京六大学","立教",8,2,"慶應"
"2010-10-02","東京六大学","早稲田",2,4,"東大"
"2010-10-02","東京六大学","法政",2,1,"慶應"
